# x_m,y_m,w_tr_right_m,w_tr_left_m
2.0175,-3.9789,0.5461,0.5461
2.0175,-3.9718,0.5461,0.5461
2.0175,-3.9647,0.5463,0.5463
2.0175,-3.9576,0.5465,0.5465
2.0175,-3.9505,0.5468,0.5468
2.0175,-3.9434,0.5465,0.5465
2.0175,-3.9363,0.5463,0.5463
2.0175,-3.9292,0.5461,0.5461
2.0175,-3.9221,0.5461,0.5461
2.0175,-3.9151,0.5461,0.5461
2.0175,-3.9080,0.5461,0.5461
2.0175,-3.9009,0.5461,0.5461
2.0175,-3.8938,0.5461,0.5461
2.0175,-3.8867,0.5461,0.5461
2.0175,-3.8796,0.5461,0.5461
2.0175,-3.8725,0.5461,0.5461
2.0175,-3.8654,0.5463,0.5463
2.0175,-3.8583,0.5465,0.5465
2.0175,-3.8512,0.5468,0.5468
2.0175,-3.8441,0.5472,0.5472
2.0175,-3.8370,0.5478,0.5478
2.0175,-3.8299,0.5484,0.5484
2.0175,-3.8229,0.5490,0.5490
2.0175,-3.8158,0.5498,0.5498
2.0175,-3.8087,0.5507,0.5507
2.0175,-3.8016,0.5516,0.5516
2.0175,-3.7945,0.5527,0.5527
2.0175,-3.7874,0.5532,0.5532
2.0175,-3.7803,0.5532,0.5532
2.0175,-3.7732,0.5532,0.5532
2.0175,-3.7661,0.5532,0.5532
2.0175,-3.7590,0.5532,0.5532
2.0175,-3.7519,0.5532,0.5532
2.0175,-3.7448,0.5534,0.5534
2.0175,-3.7378,0.5536,0.5536
2.0175,-3.7307,0.5539,0.5539
2.0175,-3.7236,0.5543,0.5543
2.0175,-3.7165,0.5548,0.5548
2.0175,-3.7094,0.5554,0.5554
2.0175,-3.7023,0.5561,0.5561
2.0175,-3.6952,0.5569,0.5569
2.0175,-3.6881,0.5577,0.5577
2.0175,-3.6810,0.5587,0.5587
2.0175,-3.6739,0.5597,0.5597
2.0175,-3.6668,0.5603,0.5603
2.0175,-3.6597,0.5603,0.5603
2.0175,-3.6526,0.5603,0.5603
2.0175,-3.6456,0.5603,0.5603
2.0175,-3.6385,0.5603,0.5603
2.0175,-3.6314,0.5603,0.5603
2.0175,-3.6243,0.5603,0.5603
2.0175,-3.6172,0.5603,0.5603
2.0175,-3.6101,0.5603,0.5603
2.0175,-3.6030,0.5603,0.5603
2.0175,-3.5959,0.5603,0.5603
2.0175,-3.5888,0.5603,0.5603
2.0246,-3.5817,0.5674,0.5674
2.0246,-3.5746,0.5674,0.5674
2.0246,-3.5675,0.5676,0.5676
2.0246,-3.5604,0.5678,0.5678
2.0246,-3.5534,0.5681,0.5681
2.0246,-3.5463,0.5685,0.5685
2.0317,-3.5392,0.5760,0.5760
2.0317,-3.5321,0.5766,0.5766
2.0317,-3.5250,0.5773,0.5773
2.0317,-3.5179,0.5780,0.5780
2.0317,-3.5108,0.5773,0.5773
2.0317,-3.5037,0.5766,0.5766
2.0317,-3.4966,0.5760,0.5760
2.0388,-3.4895,0.5797,0.5797
2.0388,-3.4824,0.5807,0.5807
2.0388,-3.4753,0.5818,0.5818
2.0388,-3.4682,0.5817,0.5817
2.0388,-3.4612,0.5816,0.5816
2.0388,-3.4541,0.5816,0.5816
2.0388,-3.4470,0.5816,0.5816
2.0388,-3.4399,0.5816,0.5816
2.0388,-3.4328,0.5816,0.5816
2.0388,-3.4257,0.5797,0.5797
2.0388,-3.4186,0.5780,0.5780
2.0459,-3.4115,0.5832,0.5832
2.0459,-3.4044,0.5816,0.5816
2.0459,-3.3973,0.5800,0.5800
2.0459,-3.3902,0.5786,0.5786
2.0459,-3.3831,0.5773,0.5773
2.0459,-3.3760,0.5760,0.5760
2.0459,-3.3690,0.5746,0.5746
2.0530,-3.3619,0.5800,0.5800
2.0530,-3.3548,0.5786,0.5786
2.0530,-3.3477,0.5773,0.5773
2.0530,-3.3406,0.5760,0.5760
2.0530,-3.3335,0.5748,0.5748
2.0601,-3.3264,0.5807,0.5807
2.0601,-3.3193,0.5797,0.5797
2.0601,-3.3122,0.5788,0.5788
2.0601,-3.3051,0.5780,0.5780
2.0601,-3.2980,0.5773,0.5773
2.0601,-3.2909,0.5760,0.5760
2.0601,-3.2839,0.5748,0.5748
2.0601,-3.2768,0.5737,0.5737
2.0601,-3.2697,0.5727,0.5727
2.0672,-3.2626,0.5788,0.5788
2.0672,-3.2555,0.5780,0.5780
2.0672,-3.2484,0.5773,0.5773
2.0672,-3.2413,0.5766,0.5766
2.0672,-3.2342,0.5760,0.5760
2.0743,-3.2271,0.5826,0.5826
2.0743,-3.2200,0.5818,0.5818
2.0743,-3.2129,0.5807,0.5807
2.0743,-3.2058,0.5797,0.5797
2.0813,-3.1987,0.5859,0.5859
2.0813,-3.1917,0.5851,0.5851
2.0813,-3.1846,0.5843,0.5843
2.0813,-3.1775,0.5837,0.5837
2.0813,-3.1704,0.5831,0.5831
2.0813,-3.1633,0.5826,0.5826
2.0813,-3.1562,0.5818,0.5818
2.0813,-3.1491,0.5807,0.5807
2.0813,-3.1420,0.5797,0.5797
2.0884,-3.1349,0.5819,0.5819
2.0884,-3.1278,0.5823,0.5823
2.0884,-3.1207,0.5826,0.5826
2.0884,-3.1136,0.5831,0.5831
2.0884,-3.1065,0.5831,0.5831
2.0884,-3.0995,0.5826,0.5826
2.0955,-3.0924,0.5780,0.5780
2.0955,-3.0853,0.5788,0.5788
2.0955,-3.0782,0.5797,0.5797
2.0955,-3.0711,0.5807,0.5807
2.0955,-3.0640,0.5818,0.5818
2.0955,-3.0569,0.5830,0.5830
2.0955,-3.0498,0.5842,0.5842
2.0955,-3.0427,0.5842,0.5842
2.0955,-3.0356,0.5830,0.5830
2.0955,-3.0285,0.5818,0.5818
2.0955,-3.0214,0.5807,0.5807
2.0955,-3.0143,0.5797,0.5797
2.0955,-3.0073,0.5786,0.5786
2.0955,-3.0002,0.5773,0.5773
2.0955,-2.9931,0.5760,0.5760
2.0955,-2.9860,0.5748,0.5748
2.0955,-2.9789,0.5737,0.5737
2.0955,-2.9718,0.5727,0.5727
2.1026,-2.9647,0.5788,0.5788
2.1026,-2.9576,0.5780,0.5780
2.1026,-2.9505,0.5773,0.5773
2.1026,-2.9434,0.5766,0.5766
2.1026,-2.9363,0.5760,0.5760
2.1026,-2.9292,0.5756,0.5756
2.1026,-2.9221,0.5752,0.5752
2.1026,-2.9151,0.5748,0.5748
2.1026,-2.9080,0.5737,0.5737
2.1026,-2.9009,0.5727,0.5727
2.1026,-2.8938,0.5718,0.5718
2.1026,-2.8867,0.5710,0.5710
2.1026,-2.8796,0.5702,0.5702
2.1026,-2.8725,0.5695,0.5695
2.1026,-2.8654,0.5690,0.5690
2.1026,-2.8583,0.5685,0.5685
2.1026,-2.8512,0.5681,0.5681
2.1026,-2.8441,0.5678,0.5678
2.1026,-2.8370,0.5676,0.5676
2.1026,-2.8299,0.5674,0.5674
2.1026,-2.8229,0.5674,0.5674
2.1026,-2.8158,0.5674,0.5674
2.1026,-2.8087,0.5674,0.5674
2.1026,-2.8016,0.5674,0.5674
2.1097,-2.7945,0.5745,0.5745
2.1097,-2.7874,0.5745,0.5745
2.1097,-2.7803,0.5745,0.5745
2.1097,-2.7732,0.5745,0.5745
2.1097,-2.7661,0.5745,0.5745
2.1097,-2.7590,0.5745,0.5745
2.1097,-2.7519,0.5745,0.5745
2.1097,-2.7448,0.5745,0.5745
2.1097,-2.7378,0.5745,0.5745
2.1097,-2.7307,0.5745,0.5745
2.1097,-2.7236,0.5745,0.5745
2.1097,-2.7165,0.5745,0.5745
2.1097,-2.7094,0.5745,0.5745
2.1097,-2.7023,0.5745,0.5745
2.1097,-2.6952,0.5745,0.5745
2.1097,-2.6881,0.5745,0.5745
2.1097,-2.6810,0.5745,0.5745
2.1097,-2.6739,0.5745,0.5745
2.1097,-2.6668,0.5745,0.5745
2.1097,-2.6597,0.5746,0.5746
2.1097,-2.6526,0.5749,0.5749
2.1097,-2.6456,0.5752,0.5752
2.1168,-2.6385,0.5826,0.5826
2.1168,-2.6314,0.5831,0.5831
2.1168,-2.6243,0.5837,0.5837
2.1168,-2.6172,0.5843,0.5843
2.1168,-2.6101,0.5851,0.5851
2.1168,-2.6030,0.5859,0.5859
2.1168,-2.5959,0.5868,0.5868
2.1168,-2.5888,0.5878,0.5878
2.1168,-2.5817,0.5888,0.5888
2.1168,-2.5746,0.5900,0.5900
2.1168,-2.5675,0.5912,0.5912
2.1168,-2.5604,0.5925,0.5925
2.1168,-2.5534,0.5938,0.5938
2.1168,-2.5463,0.5948,0.5948
2.1168,-2.5392,0.5958,0.5958
2.1168,-2.5321,0.5968,0.5968
2.1168,-2.5250,0.5973,0.5973
2.1168,-2.5179,0.5978,0.5978
2.1168,-2.5108,0.5984,0.5984
2.1168,-2.5037,0.5992,0.5992
2.1168,-2.4966,0.6000,0.6000
2.1168,-2.4895,0.6008,0.6008
2.1239,-2.4824,0.5948,0.5948
2.1239,-2.4753,0.5957,0.5957
2.1239,-2.4682,0.5957,0.5957
2.1239,-2.4612,0.5958,0.5958
2.1239,-2.4541,0.5957,0.5957
2.1239,-2.4470,0.5958,0.5958
2.1239,-2.4399,0.5959,0.5959
2.1239,-2.4328,0.5961,0.5961
2.1239,-2.4257,0.5964,0.5964
2.1239,-2.4186,0.5968,0.5968
2.1239,-2.4115,0.5973,0.5973
2.1239,-2.4044,0.5978,0.5978
2.1239,-2.3973,0.5984,0.5984
2.1239,-2.3902,0.5992,0.5992
2.1239,-2.3831,0.6000,0.6000
2.1239,-2.3760,0.6008,0.6008
2.1239,-2.3690,0.6018,0.6018
2.1239,-2.3619,0.6028,0.6028
2.1239,-2.3548,0.6028,0.6028
2.1239,-2.3477,0.6028,0.6028
2.1239,-2.3406,0.6028,0.6028
2.1239,-2.3335,0.6028,0.6028
2.1168,-2.3264,0.6100,0.6100
2.1168,-2.3193,0.6101,0.6101
2.1168,-2.3122,0.6103,0.6103
2.1168,-2.3051,0.6106,0.6106
2.1168,-2.2980,0.6110,0.6110
2.1168,-2.2909,0.6114,0.6114
2.1168,-2.2839,0.6119,0.6119
2.1168,-2.2768,0.6126,0.6126
2.1168,-2.2697,0.6133,0.6133
2.1168,-2.2626,0.6140,0.6140
2.1168,-2.2555,0.6149,0.6149
2.1168,-2.2484,0.6158,0.6158
2.1097,-2.2413,0.6239,0.6239
2.1097,-2.2342,0.6241,0.6241
2.1097,-2.2271,0.6241,0.6241
2.1097,-2.2200,0.6241,0.6241
2.1168,-2.2129,0.6170,0.6170
2.1168,-2.2058,0.6170,0.6170
2.1097,-2.1987,0.6241,0.6241
2.1097,-2.1917,0.6241,0.6241
2.1097,-2.1846,0.6242,0.6242
2.1097,-2.1775,0.6243,0.6243
2.1097,-2.1704,0.6245,0.6245
2.1097,-2.1633,0.6248,0.6248
2.1097,-2.1562,0.6251,0.6251
2.1097,-2.1491,0.6256,0.6256
2.1097,-2.1420,0.6261,0.6261
2.1097,-2.1349,0.6267,0.6267
2.1097,-2.1278,0.6274,0.6274
2.1097,-2.1207,0.6281,0.6281
2.1097,-2.1136,0.6290,0.6290
2.1097,-2.1065,0.6299,0.6299
2.1097,-2.0995,0.6309,0.6309
2.1097,-2.0924,0.6320,0.6320
2.1097,-2.0853,0.6331,0.6331
2.1097,-2.0782,0.6338,0.6338
2.1097,-2.0711,0.6344,0.6344
2.1097,-2.0640,0.6352,0.6352
2.1097,-2.0569,0.6360,0.6360
2.1097,-2.0498,0.6369,0.6369
2.1097,-2.0427,0.6379,0.6379
2.1097,-2.0356,0.6385,0.6385
2.1097,-2.0285,0.6387,0.6387
2.1097,-2.0214,0.6389,0.6389
2.1097,-2.0143,0.6393,0.6393
2.1097,-2.0073,0.6397,0.6397
2.1097,-2.0002,0.6402,0.6402
2.1097,-1.9931,0.6408,0.6408
2.1097,-1.9860,0.6415,0.6415
2.1097,-1.9789,0.6422,0.6422
2.1097,-1.9718,0.6430,0.6430
2.1097,-1.9647,0.6439,0.6439
2.1097,-1.9576,0.6449,0.6449
2.1097,-1.9505,0.6454,0.6454
2.1097,-1.9434,0.6454,0.6454
2.1097,-1.9363,0.6454,0.6454
2.1097,-1.9292,0.6454,0.6454
2.1097,-1.9221,0.6454,0.6454
2.1026,-1.9151,0.6525,0.6525
2.1026,-1.9080,0.6525,0.6525
2.1026,-1.9009,0.6525,0.6525
2.1026,-1.8938,0.6525,0.6525
2.1026,-1.8867,0.6525,0.6525
2.1026,-1.8796,0.6525,0.6525
2.1026,-1.8725,0.6525,0.6525
2.1026,-1.8654,0.6525,0.6525
2.1026,-1.8583,0.6525,0.6525
2.1026,-1.8512,0.6525,0.6525
2.1026,-1.8441,0.6519,0.6519
2.0955,-1.8370,0.6580,0.6580
2.0955,-1.8299,0.6571,0.6571
2.0955,-1.8229,0.6563,0.6563
2.0955,-1.8158,0.6556,0.6556
2.0955,-1.8087,0.6549,0.6549
2.0955,-1.8016,0.6544,0.6544
2.0955,-1.7945,0.6539,0.6539
2.0955,-1.7874,0.6534,0.6534
2.0955,-1.7803,0.6531,0.6531
2.0955,-1.7732,0.6528,0.6528
2.0955,-1.7661,0.6526,0.6526
2.0955,-1.7590,0.6525,0.6525
2.0884,-1.7519,0.6596,0.6596
2.0884,-1.7448,0.6596,0.6596
2.0884,-1.7378,0.6596,0.6596
2.0884,-1.7307,0.6596,0.6596
2.0884,-1.7236,0.6596,0.6596
2.0884,-1.7165,0.6596,0.6596
2.0884,-1.7094,0.6596,0.6596
2.0884,-1.7023,0.6596,0.6596
2.0884,-1.6952,0.6596,0.6596
2.0813,-1.6881,0.6667,0.6667
2.0813,-1.6810,0.6668,0.6668
2.0813,-1.6739,0.6670,0.6670
2.0813,-1.6668,0.6673,0.6673
2.0743,-1.6597,0.6747,0.6747
2.0743,-1.6526,0.6751,0.6751
2.0743,-1.6456,0.6756,0.6756
2.0672,-1.6385,0.6832,0.6832
2.0672,-1.6314,0.6838,0.6838
2.0672,-1.6243,0.6845,0.6845
2.0601,-1.6172,0.6924,0.6924
2.0601,-1.6101,0.6932,0.6932
2.0601,-1.6030,0.6941,0.6941
2.0530,-1.5959,0.7021,0.7021
2.0530,-1.5888,0.7030,0.7030
2.0530,-1.5817,0.7034,0.7034
2.0459,-1.5746,0.7110,0.7110
2.0459,-1.5675,0.7115,0.7115
2.0459,-1.5604,0.7121,0.7121
2.0459,-1.5534,0.7128,0.7128
2.0388,-1.5463,0.7205,0.7205
2.0317,-1.5392,0.7284,0.7284
2.0317,-1.5321,0.7293,0.7293
2.0317,-1.5250,0.7302,0.7302
2.0317,-1.5179,0.7305,0.7305
2.0317,-1.5108,0.7305,0.7305
2.0246,-1.5037,0.7376,0.7376
2.0246,-1.4966,0.7376,0.7376
2.0175,-1.4895,0.7447,0.7447
2.0175,-1.4824,0.7447,0.7447
2.0175,-1.4753,0.7447,0.7447
2.0175,-1.4682,0.7447,0.7447
2.0104,-1.4612,0.7517,0.7517
2.0104,-1.4541,0.7501,0.7501
2.0104,-1.4470,0.7485,0.7485
2.0033,-1.4399,0.7539,0.7539
2.0033,-1.4328,0.7525,0.7525
2.0033,-1.4257,0.7511,0.7511
1.9962,-1.4186,0.7568,0.7568
1.9962,-1.4115,0.7555,0.7555
1.9891,-1.4044,0.7614,0.7614
1.9891,-1.3973,0.7603,0.7603
1.9891,-1.3902,0.7593,0.7593
1.9821,-1.3831,0.7653,0.7653
1.9821,-1.3760,0.7644,0.7644
1.9821,-1.3690,0.7625,0.7625
1.9750,-1.3619,0.7671,0.7671
1.9750,-1.3548,0.7649,0.7649
1.9679,-1.3477,0.7697,0.7697
1.9679,-1.3406,0.7677,0.7677
1.9608,-1.3335,0.7726,0.7726
1.9608,-1.3264,0.7707,0.7707
1.9608,-1.3193,0.7689,0.7689
1.9537,-1.3122,0.7741,0.7741
1.9466,-1.3051,0.7793,0.7793
1.9466,-1.2980,0.7777,0.7777
1.9395,-1.2909,0.7831,0.7831
1.9395,-1.2839,0.7817,0.7817
1.9324,-1.2768,0.7873,0.7873
1.9324,-1.2697,0.7860,0.7860
1.9324,-1.2626,0.7847,0.7847
1.9253,-1.2555,0.7905,0.7905
1.9253,-1.2484,0.7894,0.7894
1.9182,-1.2413,0.7954,0.7954
1.9182,-1.2342,0.7944,0.7944
1.9182,-1.2271,0.7935,0.7935
1.9111,-1.2200,0.7997,0.7997
1.9111,-1.2129,0.7989,0.7989
1.9040,-1.2058,0.8052,0.8052
1.9040,-1.1987,0.8037,0.8037
1.8970,-1.1917,0.8086,0.8086
1.8899,-1.1846,0.8137,0.8137
1.8899,-1.1775,0.8119,0.8119
1.8828,-1.1704,0.8171,0.8171
1.8828,-1.1633,0.8154,0.8154
1.8757,-1.1562,0.8208,0.8208
1.8686,-1.1491,0.8262,0.8262
1.8686,-1.1420,0.8244,0.8244
1.8686,-1.1349,0.8218,0.8218
1.8615,-1.1278,0.8259,0.8259
1.8615,-1.1207,0.8235,0.8235
1.8544,-1.1136,0.8277,0.8277
1.8473,-1.1065,0.8317,0.8317
1.8473,-1.0995,0.8288,0.8288
1.8402,-1.0924,0.8325,0.8325
1.8331,-1.0853,0.8363,0.8363
1.8331,-1.0782,0.8337,0.8337
1.8260,-1.0711,0.8376,0.8376
1.8260,-1.0640,0.8351,0.8351
1.8260,-1.0569,0.8326,0.8326
1.8189,-1.0498,0.8368,0.8368
1.8189,-1.0427,0.8344,0.8344
1.8118,-1.0356,0.8388,0.8388
1.8118,-1.0285,0.8365,0.8365
1.8048,-1.0214,0.8411,0.8411
1.7977,-1.0143,0.8458,0.8458
1.7977,-1.0073,0.8437,0.8437
1.7906,-1.0002,0.8469,0.8469
1.7906,-0.9931,0.8437,0.8437
1.7835,-0.9860,0.8471,0.8471
1.7764,-0.9789,0.8505,0.8505
1.7764,-0.9718,0.8473,0.8473
1.7693,-0.9647,0.8502,0.8502
1.7622,-0.9576,0.8532,0.8532
1.7622,-0.9505,0.8500,0.8500
1.7551,-0.9434,0.8532,0.8532
1.7551,-0.9363,0.8501,0.8501
1.7480,-0.9292,0.8532,0.8532
1.7480,-0.9221,0.8500,0.8500
1.7409,-0.9151,0.8532,0.8532
1.7409,-0.9080,0.8501,0.8501
1.7338,-0.9009,0.8535,0.8535
1.7338,-0.8938,0.8505,0.8505
1.7267,-0.8867,0.8540,0.8540
1.7196,-0.8796,0.8577,0.8577
1.7196,-0.8725,0.8549,0.8549
1.7126,-0.8654,0.8587,0.8587
1.7055,-0.8583,0.8626,0.8626
1.7055,-0.8512,0.8596,0.8596
1.6984,-0.8441,0.8627,0.8627
1.6913,-0.8370,0.8659,0.8659
1.6842,-0.8299,0.8691,0.8691
1.6842,-0.8229,0.8660,0.8660
1.6771,-0.8158,0.8684,0.8684
1.6700,-0.8087,0.8709,0.8709
1.6629,-0.8016,0.8735,0.8735
1.6629,-0.7945,0.8700,0.8700
1.6558,-0.7874,0.8728,0.8728
1.6487,-0.7803,0.8753,0.8753
1.6487,-0.7732,0.8714,0.8714
1.6416,-0.7661,0.8734,0.8734
1.6345,-0.7590,0.8753,0.8753
1.6274,-0.7519,0.8774,0.8774
1.6274,-0.7448,0.8736,0.8736
1.6204,-0.7378,0.8758,0.8758
1.6133,-0.7307,0.8782,0.8782
1.6133,-0.7236,0.8745,0.8745
1.6062,-0.7165,0.8771,0.8771
1.5991,-0.7094,0.8796,0.8796
1.5920,-0.7023,0.8819,0.8819
1.5920,-0.6952,0.8782,0.8782
1.5849,-0.6881,0.8806,0.8806
1.5778,-0.6810,0.8832,0.8832
1.5778,-0.6739,0.8797,0.8797
1.5707,-0.6668,0.8824,0.8824
1.5636,-0.6597,0.8853,0.8853
1.5636,-0.6526,0.8819,0.8819
1.5565,-0.6456,0.8850,0.8850
1.5494,-0.6385,0.8879,0.8879
1.5423,-0.6314,0.8903,0.8903
1.5352,-0.6243,0.8929,0.8929
1.5282,-0.6172,0.8954,0.8954
1.5211,-0.6101,0.8977,0.8977
1.5140,-0.6030,0.9001,0.9001
1.5069,-0.6030,0.9062,0.9062
1.4998,-0.5959,0.9084,0.9084
1.4998,-0.5888,0.9052,0.9052
1.4927,-0.5817,0.9079,0.9079
1.4856,-0.5746,0.9107,0.9107
1.4785,-0.5675,0.9117,0.9117
1.4714,-0.5604,0.9127,0.9127
1.4643,-0.5534,0.9138,0.9138
1.4572,-0.5463,0.9150,0.9150
1.4501,-0.5392,0.9163,0.9163
1.4431,-0.5321,0.9162,0.9162
1.4360,-0.5250,0.9154,0.9154
1.4289,-0.5179,0.9147,0.9147
1.4218,-0.5108,0.9141,0.9141
1.4147,-0.5037,0.9136,0.9136
1.4076,-0.4966,0.9132,0.9132
1.4005,-0.4966,0.9177,0.9177
1.3934,-0.4895,0.9172,0.9172
1.3863,-0.4824,0.9162,0.9162
1.3792,-0.4753,0.9154,0.9154
1.3721,-0.4682,0.9147,0.9147
1.3650,-0.4612,0.9141,0.9141
1.3579,-0.4541,0.9136,0.9136
1.3509,-0.4470,0.9132,0.9132
1.3438,-0.4399,0.9129,0.9129
1.3367,-0.4328,0.9128,0.9128
1.3296,-0.4257,0.9127,0.9127
1.3296,-0.4186,0.9129,0.9129
1.3225,-0.4115,0.9132,0.9132
1.3154,-0.4044,0.9136,0.9136
1.3083,-0.3973,0.9141,0.9141
1.3012,-0.3902,0.9147,0.9147
1.2941,-0.3831,0.9154,0.9154
1.2870,-0.3760,0.9162,0.9162
1.2799,-0.3690,0.9172,0.9172
1.2728,-0.3619,0.9177,0.9177
1.2657,-0.3548,0.9177,0.9177
1.2587,-0.3477,0.9177,0.9177
1.2516,-0.3406,0.9177,0.9177
1.2445,-0.3335,0.9177,0.9177
1.2374,-0.3264,0.9177,0.9177
1.2303,-0.3193,0.9177,0.9177
1.2232,-0.3122,0.9177,0.9177
1.2161,-0.3051,0.9177,0.9177
1.2090,-0.2980,0.9177,0.9177
1.2019,-0.2909,0.9177,0.9177
1.1948,-0.2839,0.9177,0.9177
1.1877,-0.2768,0.9179,0.9179
1.1806,-0.2697,0.9181,0.9181
1.1735,-0.2626,0.9166,0.9166
1.1665,-0.2555,0.9127,0.9127
1.1594,-0.2484,0.9089,0.9089
1.1523,-0.2413,0.9052,0.9052
1.1452,-0.2342,0.9016,0.9016
1.1381,-0.2271,0.8981,0.8981
1.1310,-0.2200,0.8946,0.8946
1.1239,-0.2129,0.8913,0.8913
1.1168,-0.2058,0.8881,0.8881
1.1097,-0.1987,0.8850,0.8850
1.1026,-0.1917,0.8818,0.8818
1.0955,-0.1846,0.8780,0.8780
1.0884,-0.1775,0.8718,0.8718
1.0813,-0.1775,0.8727,0.8727
1.0743,-0.1704,0.8666,0.8666
1.0672,-0.1633,0.8606,0.8606
1.0601,-0.1633,0.8617,0.8617
1.0530,-0.1562,0.8553,0.8553
1.0459,-0.1562,0.8560,0.8560
1.0388,-0.1491,0.8498,0.8498
1.0317,-0.1420,0.8436,0.8436
1.0246,-0.1420,0.8445,0.8445
1.0175,-0.1349,0.8385,0.8385
1.0104,-0.1278,0.8325,0.8325
1.0033,-0.1278,0.8337,0.8337
0.9962,-0.1207,0.8278,0.8278
0.9891,-0.1207,0.8291,0.8291
0.9821,-0.1136,0.8234,0.8234
0.9750,-0.1136,0.8248,0.8248
0.9679,-0.1065,0.8193,0.8193
0.9608,-0.1065,0.8208,0.8208
0.9537,-0.0995,0.8154,0.8154
0.9466,-0.0924,0.8085,0.8085
0.9395,-0.0924,0.8085,0.8085
0.9324,-0.0853,0.8014,0.8014
0.9253,-0.0782,0.7935,0.7935
0.9182,-0.0782,0.7926,0.7926
0.9111,-0.0711,0.7848,0.7848
0.9040,-0.0640,0.7770,0.7770
0.8970,-0.0640,0.7763,0.7763
0.8899,-0.0640,0.7757,0.7757
0.8828,-0.0569,0.7681,0.7681
0.8757,-0.0498,0.7605,0.7605
0.8686,-0.0498,0.7601,0.7601
0.8615,-0.0427,0.7526,0.7526
0.8544,-0.0356,0.7452,0.7452
0.8473,-0.0356,0.7450,0.7450
0.8402,-0.0285,0.7377,0.7377
0.8331,-0.0285,0.7376,0.7376
0.8260,-0.0214,0.7305,0.7305
0.8189,-0.0143,0.7234,0.7234
0.8118,-0.0143,0.7234,0.7234
0.8048,-0.0073,0.7163,0.7163
0.7977,-0.0073,0.7163,0.7163
0.7906,-0.0073,0.7163,0.7163
0.7835,-0.0002,0.7092,0.7092
0.7764,-0.0002,0.7092,0.7092
0.7693,-0.0002,0.7092,0.7092
0.7622,0.0069,0.7021,0.7021
0.7551,0.0069,0.7021,0.7021
0.7480,0.0140,0.6950,0.6950
0.7409,0.0140,0.6950,0.6950
0.7338,0.0140,0.6950,0.6950
0.7267,0.0140,0.6950,0.6950
0.7196,0.0211,0.6879,0.6879
0.7126,0.0211,0.6879,0.6879
0.7055,0.0282,0.6809,0.6809
0.6984,0.0282,0.6809,0.6809
0.6913,0.0282,0.6809,0.6809
0.6842,0.0353,0.6738,0.6738
0.6771,0.0353,0.6738,0.6738
0.6700,0.0353,0.6738,0.6738
0.6629,0.0424,0.6667,0.6667
0.6558,0.0424,0.6667,0.6667
0.6487,0.0424,0.6667,0.6667
0.6416,0.0424,0.6668,0.6668
0.6345,0.0495,0.6599,0.6599
0.6274,0.0495,0.6602,0.6602
0.6204,0.0495,0.6605,0.6605
0.6133,0.0495,0.6602,0.6602
0.6062,0.0495,0.6599,0.6599
0.5991,0.0495,0.6597,0.6597
0.5920,0.0566,0.6525,0.6525
0.5849,0.0566,0.6525,0.6525
0.5778,0.0566,0.6525,0.6525
0.5707,0.0566,0.6525,0.6525
0.5636,0.0566,0.6525,0.6525
0.5565,0.0566,0.6525,0.6525
0.5494,0.0566,0.6525,0.6525
0.5423,0.0637,0.6454,0.6454
0.5352,0.0637,0.6454,0.6454
0.5282,0.0637,0.6454,0.6454
0.5211,0.0637,0.6454,0.6454
0.5140,0.0637,0.6454,0.6454
0.5069,0.0637,0.6454,0.6454
0.4998,0.0637,0.6454,0.6454
0.4927,0.0637,0.6454,0.6454
0.4856,0.0637,0.6454,0.6454
0.4785,0.0637,0.6454,0.6454
0.4714,0.0708,0.6383,0.6383
0.4643,0.0708,0.6383,0.6383
0.4572,0.0708,0.6383,0.6383
0.4501,0.0708,0.6383,0.6383
0.4431,0.0708,0.6383,0.6383
0.4360,0.0708,0.6383,0.6383
0.4289,0.0708,0.6383,0.6383
0.4218,0.0708,0.6383,0.6383
0.4147,0.0708,0.6383,0.6383
0.4076,0.0708,0.6383,0.6383
0.4005,0.0708,0.6383,0.6383
0.3934,0.0708,0.6383,0.6383
0.3863,0.0708,0.6383,0.6383
0.3792,0.0708,0.6383,0.6383
0.3721,0.0708,0.6383,0.6383
0.3650,0.0708,0.6383,0.6383
0.3579,0.0708,0.6383,0.6383
0.3509,0.0708,0.6383,0.6383
0.3438,0.0708,0.6383,0.6383
0.3367,0.0708,0.6383,0.6383
0.3296,0.0637,0.6454,0.6454
0.3225,0.0637,0.6454,0.6454
0.3154,0.0637,0.6454,0.6454
0.3083,0.0637,0.6454,0.6454
0.3012,0.0637,0.6454,0.6454
0.2941,0.0637,0.6454,0.6454
0.2870,0.0637,0.6454,0.6454
0.2799,0.0637,0.6454,0.6454
0.2728,0.0637,0.6454,0.6454
0.2657,0.0637,0.6454,0.6454
0.2587,0.0637,0.6454,0.6454
0.2516,0.0637,0.6454,0.6454
0.2445,0.0637,0.6454,0.6454
0.2374,0.0637,0.6454,0.6454
0.2303,0.0637,0.6454,0.6454
0.2232,0.0566,0.6400,0.6400
0.2161,0.0566,0.6385,0.6385
0.2090,0.0566,0.6370,0.6370
0.2019,0.0566,0.6357,0.6357
0.1948,0.0566,0.6343,0.6343
0.1877,0.0566,0.6331,0.6331
0.1806,0.0566,0.6320,0.6320
0.1735,0.0566,0.6309,0.6309
0.1665,0.0566,0.6299,0.6299
