# x_m,y_m,w_tr_right_m,w_tr_left_m
0.8432,1.2108,0.5217,0.5217
0.8324,1.2108,0.5207,0.5207
0.8216,1.2108,0.5199,0.5199
0.8108,1.2000,0.5302,0.5302
0.8000,1.2000,0.5298,0.5298
0.7892,1.2000,0.5297,0.5297
0.7784,1.2000,0.5297,0.5297
0.7676,1.2000,0.5297,0.5297
0.7568,1.1892,0.5405,0.5405
0.7459,1.1892,0.5405,0.5405
0.7351,1.1892,0.5405,0.5405
0.7243,1.1892,0.5405,0.5405
0.7135,1.1892,0.5405,0.5405
0.7027,1.1784,0.5514,0.5514
0.6919,1.1784,0.5515,0.5515
0.6811,1.1784,0.5518,0.5518
0.6703,1.1784,0.5523,0.5523
0.6595,1.1784,0.5530,0.5530
0.6486,1.1676,0.5648,0.5648
0.6378,1.1676,0.5659,0.5659
0.6270,1.1676,0.5672,0.5672
0.6162,1.1676,0.5688,0.5688
0.6054,1.1676,0.5705,0.5705
0.5946,1.1568,0.5831,0.5831
0.5838,1.1568,0.5852,0.5852
0.5730,1.1568,0.5875,0.5875
0.5622,1.1568,0.5900,0.5900
0.5514,1.1568,0.5926,0.5926
0.5405,1.1459,0.6059,0.6059
0.5297,1.1459,0.6086,0.6086
0.5189,1.1459,0.6110,0.6110
0.5081,1.1459,0.6136,0.6136
0.4973,1.1351,0.6267,0.6267
0.4865,1.1351,0.6296,0.6296
0.4757,1.1351,0.6316,0.6316
0.4649,1.1351,0.6330,0.6330
0.4541,1.1351,0.6345,0.6345
0.4432,1.1243,0.6469,0.6469
0.4324,1.1243,0.6488,0.6488
0.4216,1.1243,0.6509,0.6509
0.4108,1.1243,0.6531,0.6531
0.4000,1.1135,0.6661,0.6661
0.3892,1.1135,0.6683,0.6683
0.3784,1.1135,0.6701,0.6701
0.3676,1.1027,0.6827,0.6827
0.3568,1.1027,0.6848,0.6848
0.3459,1.1027,0.6871,0.6871
0.3351,1.1027,0.6896,0.6896
0.3243,1.1027,0.6922,0.6922
0.3135,1.1027,0.6950,0.6950
0.3027,1.0919,0.7083,0.7083
0.2919,1.0919,0.7106,0.7106
0.2811,1.0919,0.7132,0.7132
0.2703,1.0919,0.7159,0.7159
0.2595,1.0919,0.7187,0.7187
0.2486,1.0919,0.7217,0.7217
0.2378,1.0811,0.7352,0.7352
0.2270,1.0811,0.7385,0.7385
0.2162,1.0811,0.7419,0.7419
0.2054,1.0811,0.7454,0.7454
0.1946,1.0703,0.7591,0.7591
0.1838,1.0595,0.7727,0.7727
0.1730,1.0486,0.7863,0.7863
0.1622,1.0378,0.8000,0.8000
0.1514,1.0270,0.7946,0.7946
0.1405,1.0162,0.7870,0.7870
0.1405,1.0054,0.7901,0.7901
0.1297,0.9946,0.7829,0.7829
0.1189,0.9838,0.7760,0.7760
0.1189,0.9730,0.7788,0.7788
0.1081,0.9622,0.7709,0.7709
0.0973,0.9514,0.7633,0.7633
0.0973,0.9405,0.7663,0.7663
0.0865,0.9297,0.7591,0.7591
0.0865,0.9189,0.7624,0.7624
0.0757,0.9081,0.7556,0.7556
0.0757,0.8973,0.7591,0.7591
0.0649,0.8865,0.7521,0.7521
0.0649,0.8757,0.7554,0.7554
0.0541,0.8649,0.7459,0.7459
0.0541,0.8541,0.7459,0.7459
0.0432,0.8432,0.7351,0.7351
0.0432,0.8324,0.7351,0.7351
0.0324,0.8216,0.7243,0.7243
0.0324,0.8108,0.7243,0.7243
0.0216,0.8000,0.7135,0.7135
0.0216,0.7892,0.7135,0.7135
0.0108,0.7784,0.7027,0.7027
0.0108,0.7676,0.7027,0.7027
0.0108,0.7568,0.7027,0.7027
0.0000,0.7459,0.6919,0.6919
0.0000,0.7351,0.6919,0.6919
-0.0108,0.7243,0.6811,0.6811
-0.0108,0.7135,0.6811,0.6811
-0.0108,0.7027,0.6811,0.6811
-0.0216,0.6919,0.6703,0.6703
-0.0216,0.6811,0.6704,0.6704
-0.0216,0.6703,0.6706,0.6706
-0.0324,0.6595,0.6603,0.6603
-0.0324,0.6486,0.6609,0.6609
-0.0432,0.6378,0.6509,0.6509
-0.0432,0.6270,0.6519,0.6519
-0.0432,0.6162,0.6530,0.6530
-0.0432,0.6054,0.6544,0.6544
-0.0541,0.5946,0.6452,0.6452
-0.0541,0.5838,0.6469,0.6469
-0.0541,0.5730,0.6488,0.6488
-0.0541,0.5622,0.6509,0.6509
-0.0541,0.5514,0.6519,0.6519
-0.0649,0.5405,0.6423,0.6423
-0.0649,0.5297,0.6437,0.6437
-0.0649,0.5189,0.6452,0.6452
-0.0649,0.5081,0.6469,0.6469
-0.0649,0.4973,0.6488,0.6488
-0.0649,0.4865,0.6509,0.6509
-0.0649,0.4757,0.6530,0.6530
-0.0649,0.4649,0.6544,0.6544
-0.0757,0.4541,0.6452,0.6452
-0.0757,0.4432,0.6469,0.6469
-0.0757,0.4324,0.6488,0.6488
-0.0865,0.4216,0.6403,0.6403
-0.0865,0.4108,0.6426,0.6426
-0.0865,0.4000,0.6450,0.6450
-0.0865,0.3892,0.6477,0.6477
-0.0973,0.3784,0.6400,0.6400
-0.0973,0.3676,0.6430,0.6430
-0.0973,0.3568,0.6462,0.6462
-0.1081,0.3459,0.6393,0.6393
-0.1081,0.3351,0.6429,0.6429
-0.1081,0.3243,0.6466,0.6466
-0.1189,0.3135,0.6404,0.6404
-0.1189,0.3027,0.6445,0.6445
-0.1189,0.2919,0.6487,0.6487
-0.1189,0.2811,0.6531,0.6531
-0.1297,0.2703,0.6479,0.6479
-0.1297,0.2595,0.6527,0.6527
-0.1297,0.2486,0.6576,0.6576
-0.1297,0.2378,0.6624,0.6624
-0.1297,0.2270,0.6626,0.6626
-0.1297,0.2162,0.6576,0.6576
-0.1405,0.2054,0.6624,0.6624
-0.1405,0.1946,0.6577,0.6577
-0.1405,0.1838,0.6531,0.6531
-0.1514,0.1730,0.6587,0.6587
-0.1514,0.1622,0.6545,0.6545
-0.1622,0.1514,0.6605,0.6605
-0.1730,0.1405,0.6669,0.6669
-0.1838,0.1297,0.6638,0.6638
-0.1946,0.1189,0.6601,0.6601
-0.2054,0.1081,0.6567,0.6567
-0.2054,0.0973,0.6626,0.6626
-0.2162,0.0865,0.6598,0.6598
-0.2270,0.0757,0.6573,0.6573
-0.2270,0.0649,0.6638,0.6638
-0.2378,0.0541,0.6618,0.6618
-0.2486,0.0432,0.6598,0.6598
-0.2595,0.0324,0.6573,0.6573
-0.2595,0.0216,0.6603,0.6603
-0.2703,0.0108,0.6618,0.6618
-0.2811,0.0000,0.6603,0.6603
-0.2811,-0.0108,0.6573,0.6573
-0.2919,-0.0216,0.6598,0.6598
-0.2919,-0.0324,0.6537,0.6537
-0.3027,-0.0432,0.6567,0.6567
-0.3135,-0.0541,0.6601,0.6601
-0.3135,-0.0649,0.6545,0.6545
-0.3243,-0.0757,0.6584,0.6584
-0.3243,-0.0865,0.6531,0.6531
-0.3351,-0.0973,0.6576,0.6576
-0.3351,-0.1081,0.6527,0.6527
-0.3351,-0.1189,0.6479,0.6479
-0.3459,-0.1297,0.6531,0.6531
-0.3459,-0.1405,0.6487,0.6487
-0.3459,-0.1514,0.6445,0.6445
-0.3568,-0.1622,0.6504,0.6504
-0.3568,-0.1730,0.6466,0.6466
-0.3568,-0.1838,0.6429,0.6429
-0.3676,-0.1946,0.6495,0.6495
-0.3676,-0.2054,0.6462,0.6462
-0.3676,-0.2162,0.6430,0.6430
-0.3784,-0.2270,0.6504,0.6504
-0.3784,-0.2378,0.6477,0.6477
-0.3784,-0.2486,0.6450,0.6450
-0.3892,-0.2595,0.6531,0.6531
-0.3892,-0.2703,0.6509,0.6509
-0.3892,-0.2811,0.6488,0.6488
-0.3892,-0.2919,0.6469,0.6469
-0.3892,-0.3027,0.6452,0.6452
-0.3892,-0.3135,0.6437,0.6437
-0.3784,-0.3243,0.6316,0.6316
-0.3784,-0.3351,0.6304,0.6304
-0.3784,-0.3459,0.6294,0.6294
-0.3784,-0.3568,0.6285,0.6285
-0.3784,-0.3676,0.6279,0.6279
-0.3784,-0.3784,0.6274,0.6274
-0.3784,-0.3892,0.6271,0.6271
-0.3784,-0.4000,0.6270,0.6270
-0.3676,-0.4108,0.6162,0.6162
-0.3676,-0.4216,0.6162,0.6162
-0.3676,-0.4324,0.6162,0.6162
-0.3676,-0.4432,0.6162,0.6162
-0.3676,-0.4541,0.6162,0.6162
-0.3676,-0.4649,0.6162,0.6162
-0.3568,-0.4757,0.6055,0.6055
-0.3568,-0.4865,0.6058,0.6058
-0.3568,-0.4973,0.6063,0.6063
-0.3568,-0.5081,0.6069,0.6069
-0.3568,-0.5189,0.6078,0.6078
-0.3459,-0.5297,0.5981,0.5981
-0.3459,-0.5405,0.5994,0.5994
-0.3459,-0.5514,0.6009,0.6009
-0.3459,-0.5622,0.6025,0.6025
-0.3459,-0.5730,0.6043,0.6043
-0.3351,-0.5838,0.5958,0.5958
-0.3351,-0.5946,0.5980,0.5980
-0.3351,-0.6054,0.6005,0.6005
-0.3351,-0.6162,0.6031,0.6031
-0.3351,-0.6270,0.6059,0.6059
-0.3351,-0.6378,0.6086,0.6086
-0.3351,-0.6486,0.6110,0.6110
-0.3243,-0.6595,0.6031,0.6031
-0.3243,-0.6703,0.6059,0.6059
-0.3243,-0.6811,0.6089,0.6089
-0.3243,-0.6919,0.6120,0.6120
-0.3243,-0.7027,0.6154,0.6154
-0.3243,-0.7135,0.6189,0.6189
-0.3243,-0.7243,0.6223,0.6223
-0.3243,-0.7351,0.6246,0.6246
-0.3243,-0.7459,0.6204,0.6204
-0.3243,-0.7568,0.6163,0.6163
-0.3243,-0.7676,0.6124,0.6124
-0.3243,-0.7784,0.6087,0.6087
-0.3243,-0.7892,0.6051,0.6051
-0.3243,-0.8000,0.6017,0.6017
-0.3243,-0.8108,0.5985,0.5985
-0.3243,-0.8216,0.5955,0.5955
-0.3243,-0.8324,0.5926,0.5926
-0.3135,-0.8432,0.6005,0.6005
-0.3135,-0.8541,0.5980,0.5980
-0.3135,-0.8649,0.5958,0.5958
-0.3135,-0.8757,0.5937,0.5937
-0.3027,-0.8865,0.6025,0.6025
-0.3027,-0.8973,0.6009,0.6009
-0.3027,-0.9081,0.5994,0.5994
-0.3027,-0.9189,0.5981,0.5981
-0.3027,-0.9297,0.5970,0.5970
-0.2919,-0.9405,0.6069,0.6069
-0.2811,-0.9514,0.6171,0.6171
-0.2811,-0.9622,0.6166,0.6166
-0.2703,-0.9730,0.6271,0.6271
-0.2703,-0.9838,0.6270,0.6270
-0.2595,-0.9946,0.6378,0.6378
-0.2486,-1.0054,0.6486,0.6486
-0.2378,-1.0162,0.6595,0.6595
-0.2270,-1.0270,0.6703,0.6703
-0.2162,-1.0378,0.6811,0.6811
-0.2054,-1.0486,0.6887,0.6887
-0.1946,-1.0486,0.6880,0.6880
-0.1838,-1.0595,0.6880,0.6880
-0.1730,-1.0703,0.6882,0.6882
-0.1622,-1.0811,0.6887,0.6887
-0.1514,-1.0919,0.6895,0.6895
-0.1405,-1.1027,0.6907,0.6907
-0.1297,-1.1135,0.6907,0.6907
-0.1189,-1.1243,0.6895,0.6895
-0.1081,-1.1243,0.6876,0.6876
-0.0973,-1.1351,0.6899,0.6899
-0.0865,-1.1351,0.6837,0.6837
-0.0757,-1.1459,0.6866,0.6866
-0.0649,-1.1459,0.6807,0.6807
-0.0541,-1.1568,0.6842,0.6842
-0.0432,-1.1676,0.6879,0.6879
-0.0324,-1.1676,0.6825,0.6825
-0.0216,-1.1784,0.6868,0.6868
-0.0108,-1.1784,0.6818,0.6818
0.0000,-1.1784,0.6769,0.6769
0.0108,-1.1784,0.6721,0.6721
