# x_m,y_m,w_tr_right_m,w_tr_left_m
1.9075,-4.775,0.7906,0.7906
1.92,-4.7875,0.7876,0.7876
1.9325,-4.8,0.7846,0.7846
1.945,-4.8125,0.7804,0.7804
1.945,-4.825,0.7867,0.7867
1.9575,-4.8375,0.7835,0.7835
1.97,-4.85,0.7803,0.7803
1.9825,-4.8625,0.7766,0.7766
1.995,-4.875,0.7732,0.7732
2.0075,-4.8875,0.7701,0.7701
2.02,-4.9,0.7675,0.7675
2.02,-4.9125,0.7751,0.7751
2.0325,-4.925,0.7731,0.7731
2.045,-4.9375,0.7701,0.7701
2.0575,-4.95,0.7675,0.7675
2.0575,-4.9625,0.7715,0.7715
2.07,-4.975,0.7731,0.7731
2.07,-4.9875,0.7653,0.7653
2.0825,-5,0.7675,0.7675
2.095,-5.0125,0.7701,0.7701
2.095,-5.025,0.7629,0.7629
2.1075,-5.0375,0.7662,0.7662
2.1075,-5.05,0.7593,0.7593
2.12,-5.0625,0.7632,0.7632
2.12,-5.075,0.7567,0.7567
2.1325,-5.0875,0.7613,0.7613
2.1325,-5.1,0.7552,0.7552
2.145,-5.1125,0.7603,0.7603
2.145,-5.125,0.7547,0.7547
2.1575,-5.1375,0.7551,0.7551
2.1575,-5.15,0.7537,0.7537
2.1575,-5.1625,0.7492,0.7492
2.1575,-5.175,0.7438,0.7438
2.1575,-5.1875,0.7387,0.7387
2.1575,-5.2,0.7337,0.7337
2.1575,-5.2125,0.7289,0.7289
2.1575,-5.225,0.7242,0.7242
2.1575,-5.2375,0.7198,0.7198
2.1575,-5.25,0.7156,0.7156
2.1575,-5.2625,0.7115,0.7115
2.145,-5.275,0.6957,0.6957
2.145,-5.2875,0.692,0.692
2.145,-5.3,0.6885,0.6885
2.145,-5.3125,0.6852,0.6852
2.145,-5.325,0.6821,0.6821
2.145,-5.3375,0.6793,0.6793
2.1325,-5.35,0.6644,0.6644
2.1325,-5.3625,0.6611,0.6611
2.1325,-5.375,0.6579,0.6579
2.1325,-5.3875,0.6549,0.6549
2.1325,-5.4,0.6522,0.6522
2.1325,-5.4125,0.6496,0.6496
2.1325,-5.425,0.6474,0.6474
2.12,-5.4375,0.6329,0.6329
2.12,-5.45,0.6311,0.6311
2.12,-5.4625,0.6295,0.6295
2.12,-5.475,0.6281,0.6281
2.12,-5.4875,0.627,0.627
2.12,-5.5,0.6261,0.6261
2.12,-5.5125,0.6255,0.6255
2.12,-5.525,0.6251,0.6251
2.12,-5.5375,0.625,0.625
2.1075,-5.55,0.6125,0.6125
2.1075,-5.5625,0.6126,0.6126
2.1075,-5.575,0.613,0.613
2.1075,-5.5875,0.6136,0.6136
2.1075,-5.6,0.6145,0.6145
2.1075,-5.6125,0.6157,0.6157
2.1075,-5.625,0.6171,0.6171
2.1075,-5.6375,0.6187,0.6187
2.1075,-5.65,0.6206,0.6206
2.1075,-5.6625,0.6227,0.6227
2.1075,-5.675,0.6251,0.6251
2.095,-5.6875,0.6156,0.6156
2.095,-5.7,0.6185,0.6185
2.095,-5.7125,0.6216,0.6216
2.095,-5.725,0.625,0.625
2.095,-5.7375,0.6286,0.6286
2.095,-5.75,0.6325,0.6325
2.095,-5.7625,0.6365,0.6365
2.095,-5.775,0.6406,0.6406
2.0825,-5.7875,0.6325,0.6325
2.0825,-5.8,0.6365,0.6365
2.0825,-5.8125,0.6408,0.6408
2.0825,-5.825,0.6453,0.6453
2.0825,-5.8375,0.6496,0.6496
2.0825,-5.85,0.6474,0.6474
2.07,-5.8625,0.6487,0.6487
2.07,-5.875,0.6541,0.6541
2.0575,-5.8875,0.6486,0.6486
2.0575,-5.9,0.6544,0.6544
2.0575,-5.9125,0.6579,0.6579
2.045,-5.925,0.656,0.656
2.045,-5.9375,0.6625,0.6625
2.045,-5.95,0.6601,0.6601
2.0325,-5.9625,0.6657,0.6657
2.0325,-5.975,0.6643,0.6643
2.0325,-5.9875,0.6597,0.6597
2.02,-6,0.6653,0.6653
2.02,-6.0125,0.6597,0.6597
2.0075,-6.025,0.6653,0.6653
1.995,-6.0375,0.6714,0.6714
1.995,-6.05,0.6664,0.6664
1.9825,-6.0625,0.6731,0.6731
1.9825,-6.075,0.6686,0.6686
1.97,-6.0875,0.676,0.676
1.97,-6.1,0.6667,0.6667
1.9575,-6.1125,0.6559,0.6559
1.945,-6.125,0.6453,0.6453
1.9325,-6.1375,0.635,0.635
1.92,-6.15,0.625,0.625
1.9075,-6.1625,0.6125,0.6125
1.895,-6.175,0.6001,0.6001
1.8825,-6.175,0.6005,0.6005
1.87,-6.1875,0.5887,0.5887
1.8575,-6.1875,0.5896,0.5896
1.845,-6.1875,0.5908,0.5908
1.8325,-6.1875,0.5923,0.5923
1.82,-6.1875,0.594,0.594
1.8075,-6.2,0.5836,0.5836
1.795,-6.2,0.5859,0.5859
1.7825,-6.2,0.5875,0.5875
1.77,-6.2,0.5875,0.5875
1.7575,-6.2,0.5876,0.5876
1.745,-6.2,0.588,0.588
1.7325,-6.2125,0.5762,0.5762
1.72,-6.2125,0.5772,0.5772
1.7075,-6.2125,0.5784,0.5784
1.695,-6.2125,0.5799,0.5799
1.6825,-6.2125,0.5816,0.5816
1.67,-6.225,0.5713,0.5713
1.6575,-6.225,0.5736,0.5736
1.645,-6.225,0.5762,0.5762
1.6325,-6.225,0.5791,0.5791
1.62,-6.225,0.5822,0.5822
1.6075,-6.225,0.5855,0.5855
1.595,-6.225,0.5884,0.5884
1.5825,-6.225,0.5912,0.5912
1.57,-6.225,0.5929,0.5929
1.5575,-6.225,0.5891,0.5891
1.545,-6.225,0.5855,0.5855
1.5325,-6.225,0.5822,0.5822
1.52,-6.225,0.5791,0.5791
1.5075,-6.225,0.5762,0.5762
1.495,-6.225,0.5736,0.5736
1.4825,-6.225,0.5713,0.5713
1.47,-6.225,0.5693,0.5693
1.4575,-6.2375,0.5799,0.5799
1.445,-6.2375,0.5784,0.5784
1.4325,-6.2375,0.5772,0.5772
1.42,-6.2375,0.5762,0.5762
1.4075,-6.2375,0.5755,0.5755
1.395,-6.2375,0.5751,0.5751
1.3825,-6.2375,0.575,0.575
1.37,-6.2375,0.575,0.575
1.3575,-6.2375,0.575,0.575
1.345,-6.2375,0.575,0.575
1.3325,-6.25,0.5875,0.5875
1.32,-6.25,0.5875,0.5875
1.3075,-6.25,0.5875,0.5875
1.295,-6.25,0.5875,0.5875
1.2825,-6.25,0.5875,0.5875
1.27,-6.25,0.5875,0.5875
1.2575,-6.25,0.5876,0.5876
1.245,-6.25,0.588,0.588
1.2325,-6.2625,0.6012,0.6012
1.22,-6.2625,0.6021,0.6021
1.2075,-6.2625,0.6032,0.6032
1.195,-6.2625,0.6047,0.6047
1.1825,-6.2625,0.6063,0.6063
1.17,-6.2625,0.6083,0.6083
1.1575,-6.2625,0.6105,0.6105
1.145,-6.275,0.6251,0.6251
1.1325,-6.275,0.6277,0.6277
1.12,-6.275,0.6306,0.6306
1.1075,-6.275,0.6337,0.6337
1.095,-6.275,0.637,0.637
1.0825,-6.275,0.6406,0.6406
1.07,-6.275,0.6443,0.6443
1.0575,-6.2875,0.6601,0.6601
1.045,-6.2875,0.6643,0.6643
1.0325,-6.2875,0.6686,0.6686
1.02,-6.2875,0.6731,0.6731
1.0075,-6.2875,0.675,0.675
0.995,-6.3,0.6875,0.6875
0.9825,-6.3,0.6875,0.6875
0.97,-6.3,0.6875,0.6875
0.9575,-6.3,0.6875,0.6875
0.945,-6.3,0.6875,0.6875
0.9325,-6.3,0.6875,0.6875
0.92,-6.3125,0.7,0.7
0.9075,-6.3125,0.7,0.7
0.895,-6.3125,0.7,0.7
0.8825,-6.3125,0.7,0.7
0.87,-6.3125,0.7,0.7
0.8575,-6.3125,0.7,0.7
0.845,-6.3125,0.7,0.7
0.8325,-6.3125,0.7,0.7
0.82,-6.3125,0.7,0.7
0.8075,-6.3125,0.7,0.7
0.795,-6.3125,0.7,0.7
0.7825,-6.325,0.7125,0.7125
0.77,-6.325,0.7125,0.7125
0.7575,-6.3125,0.7,0.7
0.745,-6.3125,0.7,0.7
0.7325,-6.3125,0.7,0.7
0.72,-6.3125,0.7,0.7
0.7075,-6.3125,0.7001,0.7001
0.695,-6.3125,0.7004,0.7004
0.6825,-6.325,0.7135,0.7135
0.67,-6.325,0.7143,0.7143
0.6575,-6.325,0.7152,0.7152
0.645,-6.325,0.7164,0.7164
0.6325,-6.325,0.7179,0.7179
0.62,-6.325,0.7195,0.7195
0.6075,-6.325,0.7213,0.7213
0.595,-6.325,0.7234,0.7234
0.5825,-6.3375,0.7379,0.7379
0.57,-6.3375,0.7404,0.7404
0.5575,-6.3375,0.743,0.743
0.545,-6.3375,0.7458,0.7458
0.5325,-6.3375,0.748,0.748
0.52,-6.3375,0.7502,0.7502
0.5075,-6.325,0.7404,0.7404
0.495,-6.325,0.743,0.743
0.4825,-6.325,0.7458,0.7458
0.47,-6.325,0.7489,0.7489
0.4575,-6.325,0.7521,0.7521
0.445,-6.325,0.7555,0.7555
0.4325,-6.325,0.7591,0.7591
0.42,-6.3125,0.751,0.751
0.4075,-6.3125,0.7551,0.7551
0.395,-6.3125,0.7591,0.7591
0.3825,-6.3125,0.7629,0.7629
0.37,-6.3125,0.7669,0.7669
0.3575,-6.3125,0.7711,0.7711
0.345,-6.3125,0.7754,0.7754
0.3325,-6.3125,0.7787,0.7787
0.32,-6.3,0.7731,0.7731
0.3075,-6.3,0.778,0.778
0.295,-6.3,0.7787,0.7787
0.2825,-6.2875,0.7771,0.7771
0.27,-6.2875,0.7826,0.7826
0.2575,-6.2875,0.7787,0.7787
0.245,-6.2875,0.7748,0.7748
0.2325,-6.275,0.7828,0.7828
0.22,-6.275,0.7787,0.7787
0.2075,-6.2625,0.7867,0.7867
0.195,-6.2625,0.7828,0.7828
0.1825,-6.25,0.7796,0.7796
0.17,-6.25,0.7674,0.7674
0.1575,-6.2375,0.7566,0.7566
0.145,-6.2375,0.7442,0.7442
0.1325,-6.225,0.7337,0.7337
0.12,-6.2125,0.7234,0.7234
0.1075,-6.2,0.7134,0.7134
0.095,-6.1875,0.7037,0.7037
0.0825,-6.175,0.6943,0.6943
0.07,-6.1625,0.6843,0.6843
0.07,-6.15,0.6865,0.6865
0.0575,-6.1375,0.6766,0.6766
0.045,-6.125,0.6671,0.6671
0.045,-6.1125,0.67,0.67
0.045,-6.1,0.672,0.672
0.0325,-6.0875,0.6619,0.6619
0.0325,-6.075,0.6644,0.6644
0.02,-6.0625,0.6549,0.6549
0.0075,-6.05,0.6458,0.6458
0.0075,-6.0375,0.649,0.649
0.0075,-6.025,0.6522,0.6522
-0.005,-6.0125,0.6427,0.6427
-0.0175,-6,0.6329,0.6329
-0.0175,-5.9875,0.635,0.635
-0.0175,-5.975,0.6374,0.6374
-0.03,-5.9625,0.6277,0.6277
-0.0425,-5.95,0.6185,0.6185
-0.0425,-5.9375,0.6216,0.6216
-0.0425,-5.925,0.625,0.625
-0.055,-5.9125,0.6156,0.6156
-0.055,-5.9,0.6185,0.6185
-0.0675,-5.8875,0.6096,0.6096
-0.0675,-5.875,0.613,0.613
-0.08,-5.8625,0.6048,0.6048
-0.08,-5.85,0.6088,0.6088
-0.08,-5.8375,0.613,0.613
-0.0925,-5.825,0.6048,0.6048
-0.0925,-5.8125,0.6088,0.6088
-0.105,-5.8,0.601,0.601
-0.105,-5.7875,0.6048,0.6048
-0.105,-5.775,0.6088,0.6088
-0.105,-5.7625,0.613,0.613
-0.1175,-5.75,0.6048,0.6048
-0.1175,-5.7375,0.6088,0.6088
-0.1175,-5.725,0.613,0.613
-0.13,-5.7125,0.6058,0.6058
-0.13,-5.7,0.6106,0.6106
-0.13,-5.6875,0.6149,0.6149
-0.1425,-5.675,0.6094,0.6094
-0.1425,-5.6625,0.6149,0.6149
-0.1425,-5.65,0.6106,0.6106
-0.1425,-5.6375,0.6058,0.6058
-0.155,-5.625,0.613,0.613
-0.155,-5.6125,0.6088,0.6088
-0.155,-5.6,0.6048,0.6048
-0.1675,-5.5875,0.613,0.613
-0.1675,-5.575,0.6088,0.6088
-0.1675,-5.5625,0.6048,0.6048
-0.18,-5.55,0.613,0.613
-0.18,-5.5375,0.6088,0.6088
-0.18,-5.525,0.6048,0.6048
-0.18,-5.5125,0.601,0.601
-0.18,-5.5,0.5975,0.5975
-0.1925,-5.4875,0.6063,0.6063
-0.1925,-5.475,0.6034,0.6034
-0.1925,-5.4625,0.6007,0.6007
-0.1925,-5.45,0.5982,0.5982
-0.1925,-5.4375,0.5959,0.5959
-0.205,-5.425,0.6063,0.6063
-0.205,-5.4125,0.6047,0.6047
-0.205,-5.4,0.6032,0.6032
-0.205,-5.3875,0.6007,0.6007
-0.2175,-5.375,0.6105,0.6105
-0.2175,-5.3625,0.6083,0.6083
-0.2175,-5.35,0.6063,0.6063
-0.2175,-5.3375,0.6047,0.6047
-0.2175,-5.325,0.6032,0.6032
-0.2175,-5.3125,0.6021,0.6021
-0.23,-5.3,0.6136,0.6136
-0.23,-5.2875,0.613,0.613
-0.23,-5.275,0.6126,0.6126
-0.23,-5.2625,0.6125,0.6125
-0.23,-5.25,0.6125,0.6125
-0.23,-5.2375,0.6125,0.6125
-0.23,-5.225,0.6105,0.6105
-0.2425,-5.2125,0.6206,0.6206
-0.2425,-5.2,0.6187,0.6187
-0.2425,-5.1875,0.6171,0.6171
-0.2425,-5.175,0.6157,0.6157
-0.2425,-5.1625,0.6145,0.6145
-0.2425,-5.15,0.6136,0.6136
-0.2425,-5.1375,0.613,0.613
-0.2425,-5.125,0.6126,0.6126
-0.2425,-5.1125,0.6125,0.6125
-0.2425,-5.1,0.6125,0.6125
-0.255,-5.0875,0.625,0.625
-0.255,-5.075,0.625,0.625
-0.255,-5.0625,0.625,0.625
-0.255,-5.05,0.625,0.625
-0.255,-5.0375,0.625,0.625
-0.255,-5.025,0.625,0.625
-0.255,-5.0125,0.625,0.625
-0.255,-5,0.625,0.625
-0.255,-4.9875,0.625,0.625
-0.255,-4.975,0.625,0.625
-0.255,-4.9625,0.625,0.625
-0.2675,-4.95,0.625,0.625
-0.2675,-4.9375,0.625,0.625
-0.2675,-4.925,0.625,0.625
-0.2675,-4.9125,0.625,0.625
-0.2675,-4.9,0.625,0.625
-0.2675,-4.8875,0.625,0.625
-0.2675,-4.875,0.625,0.625
-0.2675,-4.8625,0.625,0.625
-0.2675,-4.85,0.625,0.625
-0.2675,-4.8375,0.625,0.625
-0.2675,-4.825,0.625,0.625
-0.2675,-4.8125,0.625,0.625
-0.2675,-4.8,0.625,0.625
-0.2675,-4.7875,0.625,0.625
-0.2675,-4.775,0.625,0.625
-0.2675,-4.7625,0.625,0.625
-0.2675,-4.75,0.625,0.625
-0.2675,-4.7375,0.6251,0.6251
-0.2675,-4.725,0.6255,0.6255
-0.2675,-4.7125,0.6261,0.6261
-0.2675,-4.7,0.627,0.627
-0.2675,-4.6875,0.6281,0.6281
-0.2675,-4.675,0.6295,0.6295
-0.2675,-4.6625,0.6311,0.6311
-0.2675,-4.65,0.6329,0.6329
-0.2675,-4.6375,0.635,0.635
-0.2675,-4.625,0.6374,0.6374
-0.2675,-4.6125,0.6375,0.6375
-0.2675,-4.6,0.6375,0.6375
-0.2675,-4.5875,0.6376,0.6376
-0.2675,-4.575,0.638,0.638
-0.2675,-4.5625,0.6386,0.6386
-0.2675,-4.55,0.6395,0.6395
-0.2675,-4.5375,0.6406,0.6406
-0.2675,-4.525,0.6419,0.6419
-0.2675,-4.5125,0.6435,0.6435
-0.2675,-4.5,0.6453,0.6453
-0.2675,-4.4875,0.6474,0.6474
-0.2675,-4.475,0.6496,0.6496
-0.2675,-4.4625,0.6505,0.6505
-0.2675,-4.45,0.6511,0.6511
-0.255,-4.4375,0.6519,0.6519
-0.255,-4.425,0.653,0.653
-0.255,-4.4125,0.6543,0.6543
-0.255,-4.4,0.6559,0.6559
-0.255,-4.3875,0.6576,0.6576
-0.255,-4.375,0.6597,0.6597
-0.2675,-4.3625,0.6619,0.6619
-0.2675,-4.35,0.6644,0.6644
-0.2675,-4.3375,0.6671,0.6671
-0.2675,-4.325,0.67,0.67
-0.2675,-4.3125,0.6731,0.6731
-0.2675,-4.3,0.676,0.676
-0.2675,-4.2875,0.6768,0.6768
-0.2675,-4.275,0.676,0.676
-0.255,-4.2625,0.663,0.663
-0.255,-4.25,0.6626,0.6626
-0.255,-4.2375,0.6625,0.6625
-0.255,-4.225,0.6625,0.6625
-0.255,-4.2125,0.6625,0.6625
-0.2675,-4.2,0.675,0.675
-0.2675,-4.1875,0.6751,0.6751
-0.2675,-4.175,0.6755,0.6755
-0.2675,-4.1625,0.676,0.676
-0.2675,-4.15,0.6768,0.6768
-0.2675,-4.1375,0.6779,0.6779
-0.2675,-4.125,0.6792,0.6792
-0.2675,-4.1125,0.6806,0.6806
-0.28,-4.1,0.6947,0.6947
-0.28,-4.0875,0.6966,0.6966
-0.2925,-4.075,0.7111,0.7111
-0.2925,-4.0625,0.7125,0.7125
-0.305,-4.05,0.725,0.725
-0.305,-4.0375,0.725,0.725
-0.3175,-4.025,0.7375,0.7375
-0.3175,-4.0125,0.7375,0.7375
-0.33,-4,0.75,0.75
-0.3425,-3.9875,0.75,0.75
-0.355,-3.975,0.7477,0.7477
-0.355,-3.9625,0.7555,0.7555
-0.3675,-3.95,0.7538,0.7538
-0.38,-3.9375,0.7526,0.7526
-0.3925,-3.925,0.7518,0.7518
-0.3925,-3.9125,0.7526,0.7526
-0.405,-3.9,0.7538,0.7538
-0.4175,-3.8875,0.7555,0.7555
-0.43,-3.875,0.7576,0.7576
-0.4425,-3.8625,0.7555,0.7555
-0.455,-3.85,0.7538,0.7538
-0.4675,-3.8375,0.7526,0.7526
-0.48,-3.825,0.7518,0.7518
-0.4925,-3.825,0.7518,0.7518
-0.505,-3.8125,0.7526,0.7526
-0.5175,-3.8,0.7538,0.7538
-0.53,-3.7875,0.7555,0.7555
-0.5425,-3.775,0.7576,0.7576
-0.555,-3.775,0.75,0.75
-0.5675,-3.7625,0.7527,0.7527
-0.58,-3.75,0.7558,0.7558
-0.5925,-3.75,0.7489,0.7489
-0.605,-3.7375,0.7526,0.7526
-0.6175,-3.7375,0.746,0.746
-0.63,-3.725,0.7504,0.7504
-0.6425,-3.725,0.7442,0.7442
-0.655,-3.7125,0.7493,0.7493
-0.6675,-3.7125,0.7435,0.7435
-0.68,-3.7125,0.7379,0.7379
-0.6925,-3.7,0.7438,0.7438
-0.705,-3.7,0.7387,0.7387
-0.7175,-3.7,0.7337,0.7337
-0.73,-3.6875,0.7405,0.7405
-0.7425,-3.6875,0.7359,0.7359
-0.755,-3.6875,0.7315,0.7315
-0.7675,-3.675,0.7392,0.7392
-0.78,-3.675,0.7353,0.7353
-0.7925,-3.675,0.7315,0.7315
-0.805,-3.6625,0.74,0.74
-0.8175,-3.6625,0.7368,0.7368
-0.83,-3.6625,0.7337,0.7337
-0.8425,-3.65,0.743,0.743
-0.855,-3.65,0.7404,0.7404
-0.8675,-3.6375,0.7502,0.7502
-0.88,-3.6375,0.748,0.748
-0.8925,-3.6375,0.746,0.746
-0.905,-3.625,0.7566,0.7566
-0.9175,-3.625,0.7551,0.7551
-0.93,-3.625,0.7537,0.7537
-0.9425,-3.6125,0.7651,0.7651
-0.955,-3.6125,0.7641,0.7641
-0.9675,-3.6125,0.7634,0.7634
-0.98,-3.6,0.7754,0.7754
-0.9925,-3.6,0.7751,0.7751
-1.005,-3.6,0.775,0.775
-1.0175,-3.5875,0.7875,0.7875
-1.03,-3.5875,0.7875,0.7875
-1.0425,-3.575,0.8,0.8
-1.055,-3.575,0.8,0.8
-1.0675,-3.575,0.8,0.8
-1.08,-3.575,0.8,0.8
-1.0925,-3.575,0.8001,0.8001
-1.105,-3.575,0.8004,0.8004
-1.1175,-3.5875,0.7884,0.7884
-1.13,-3.5875,0.7891,0.7891
-1.1425,-3.5875,0.79,0.79
-1.155,-3.5875,0.7911,0.7911
-1.1675,-3.5875,0.7923,0.7923
-1.18,-3.6,0.7814,0.7814
-1.1925,-3.6,0.7831,0.7831
-1.205,-3.6,0.785,0.785
-1.2175,-3.6125,0.7748,0.7748
-1.23,-3.6125,0.7771,0.7771
-1.2425,-3.625,0.7674,0.7674
-1.255,-3.625,0.7701,0.7701
-1.2675,-3.625,0.7731,0.7731
-1.28,-3.6375,0.7641,0.7641
-1.2925,-3.6375,0.7675,0.7675
-1.305,-3.6375,0.7711,0.7711
-1.3175,-3.65,0.7629,0.7629
-1.33,-3.65,0.7669,0.7669
-1.3425,-3.6625,0.7593,0.7593
-1.355,-3.6625,0.7637,0.7637
-1.3675,-3.6625,0.7683,0.7683
-1.38,-3.675,0.7616,0.7616
-1.3925,-3.675,0.7666,0.7666
-1.405,-3.6875,0.7604,0.7604
-1.4175,-3.6875,0.7659,0.7659
-1.43,-3.6875,0.7715,0.7715
-1.4425,-3.7,0.7659,0.7659
-1.455,-3.7,0.7715,0.7715
-1.4675,-3.7125,0.7662,0.7662
-1.48,-3.7125,0.7722,0.7722
-1.4925,-3.725,0.7675,0.7675
-1.505,-3.7375,0.7632,0.7632
-1.5175,-3.7375,0.7526,0.7526
-1.53,-3.75,0.743,0.743
-1.5425,-3.7625,0.7337,0.7337
-1.555,-3.775,0.7234,0.7234
-1.5675,-3.7875,0.7134,0.7134
-1.58,-3.8,0.7037,0.7037
-1.5925,-3.8125,0.6943,0.6943
-1.605,-3.825,0.6852,0.6852
-1.605,-3.8375,0.6885,0.6885
-1.6175,-3.85,0.6793,0.6793
-1.63,-3.8625,0.67,0.67
-1.63,-3.875,0.6731,0.6731
-1.6425,-3.8875,0.6644,0.6644
-1.655,-3.9,0.6549,0.6549
-1.655,-3.9125,0.6576,0.6576
-1.655,-3.925,0.6597,0.6597
-1.6675,-3.9375,0.6496,0.6496
-1.6675,-3.95,0.6522,0.6522
-1.68,-3.9625,0.6427,0.6427
-1.68,-3.975,0.6453,0.6453
-1.6925,-3.9875,0.635,0.635
-1.6925,-4,0.6374,0.6374
-1.6925,-4.0125,0.6399,0.6399
-1.705,-4.025,0.6306,0.6306
-1.705,-4.0375,0.6329,0.6329
-1.705,-4.05,0.635,0.635
-1.705,-4.0625,0.6374,0.6374
-1.7175,-4.075,0.6277,0.6277
-1.7175,-4.0875,0.6306,0.6306
-1.7175,-4.1,0.6329,0.6329
-1.7175,-4.1125,0.635,0.635
-1.73,-4.125,0.625,0.625
-1.73,-4.1375,0.625,0.625
-1.73,-4.15,0.6251,0.6251
-1.73,-4.1625,0.6255,0.6255
-1.7425,-4.175,0.6136,0.6136
-1.7425,-4.1875,0.6145,0.6145
-1.7425,-4.2,0.6157,0.6157
-1.7425,-4.2125,0.6171,0.6171
-1.7425,-4.225,0.6187,0.6187
-1.7425,-4.2375,0.6206,0.6206
-1.7425,-4.25,0.6227,0.6227
-1.7425,-4.2625,0.625,0.625
-1.755,-4.275,0.6125,0.6125
-1.755,-4.2875,0.6125,0.6125
-1.755,-4.3,0.6125,0.6125
-1.755,-4.3125,0.6125,0.6125
-1.755,-4.325,0.6125,0.6125
-1.755,-4.3375,0.6125,0.6125
-1.755,-4.35,0.6125,0.6125
-1.755,-4.3625,0.6125,0.6125
-1.755,-4.375,0.6105,0.6105
-1.755,-4.3875,0.6083,0.6083
-1.755,-4.4,0.6063,0.6063
-1.755,-4.4125,0.6047,0.6047
-1.755,-4.425,0.6032,0.6032
-1.755,-4.4375,0.6021,0.6021
-1.755,-4.45,0.6012,0.6012
-1.755,-4.4625,0.6005,0.6005
-1.755,-4.475,0.6001,0.6001
-1.7675,-4.4875,0.6001,0.6001
-1.7675,-4.5,0.6005,0.6005
-1.7675,-4.5125,0.6012,0.6012
-1.7675,-4.525,0.6021,0.6021
-1.7675,-4.5375,0.6032,0.6032
-1.7675,-4.55,0.6047,0.6047
-1.7675,-4.5625,0.6063,0.6063
-1.7675,-4.575,0.6083,0.6083
-1.7675,-4.5875,0.6105,0.6105
-1.7675,-4.6,0.6125,0.6125
-1.7675,-4.6125,0.6125,0.6125
-1.7675,-4.625,0.6125,0.6125
-1.7675,-4.6375,0.6125,0.6125
-1.7675,-4.65,0.6125,0.6125
-1.7675,-4.6625,0.6125,0.6125
-1.7675,-4.675,0.6125,0.6125
-1.7675,-4.6875,0.6125,0.6125
-1.7675,-4.7,0.6126,0.6126
-1.7675,-4.7125,0.613,0.613
-1.7675,-4.725,0.6136,0.6136
-1.7675,-4.7375,0.6145,0.6145
-1.7675,-4.75,0.6157,0.6157
-1.7675,-4.7625,0.6171,0.6171
-1.7675,-4.775,0.6187,0.6187
-1.7675,-4.7875,0.6206,0.6206
-1.7675,-4.8,0.6227,0.6227
-1.7675,-4.8125,0.6206,0.6206
-1.7675,-4.825,0.6187,0.6187
-1.7675,-4.8375,0.6171,0.6171
-1.7675,-4.85,0.6157,0.6157
-1.7675,-4.8625,0.6145,0.6145
-1.7675,-4.875,0.6136,0.6136
-1.7675,-4.8875,0.613,0.613
-1.7675,-4.9,0.6126,0.6126,
-1.7675,-4.9125,0.6125,0.6125,
-1.7675,-4.925,0.6125,0.6125,
-1.7675,-4.9375,0.6125,0.6125,
-1.7675,-4.95,0.6125,0.6125,
-1.7675,-4.9625,0.6125,0.6125,
-1.7675,-4.975,0.6125,0.6125,
-1.7675,-4.9875,0.6125,0.6125,
-1.7675,-5,0.6125,0.6125,
-1.7675,-5.0125,0.6125,0.6125,
-1.7675,-5.025,0.6125,0.6125,
-1.7675,-5.0375,0.6125,0.6125,
-1.78,-5.05,0.625,0.625,
-1.78,-5.0625,0.625,0.625,
-1.78,-5.075,0.625,0.625,
-1.78,-5.0875,0.625,0.625,
-1.78,-5.1,0.625,0.625,
-1.78,-5.1125,0.625,0.625,
-1.78,-5.125,0.6251,0.6251,
-1.78,-5.1375,0.6255,0.6255,
-1.78,-5.15,0.6261,0.6261,
-1.78,-5.1625,0.627,0.627,
-1.78,-5.175,0.6281,0.6281,
-1.78,-5.1875,0.6295,0.6295,
-1.78,-5.2,0.6311,0.6311,
-1.78,-5.2125,0.6329,0.6329,
-1.78,-5.225,0.635,0.635,
-1.78,-5.2375,0.6374,0.6374,
-1.78,-5.25,0.6375,0.6375,
-1.78,-5.2625,0.6375,0.6375,
-1.78,-5.275,0.6375,0.6375,
-1.78,-5.2875,0.6375,0.6375,
-1.78,-5.3,0.6375,0.6375,
-1.78,-5.3125,0.6375,0.6375,
-1.78,-5.325,0.6375,0.6375,
-1.78,-5.3375,0.6376,0.6376,
-1.78,-5.35,0.638,0.638,
-1.78,-5.3625,0.6386,0.6386,
-1.78,-5.375,0.6395,0.6395,
-1.78,-5.3875,0.6406,0.6406,
-1.78,-5.4,0.6419,0.6419,
-1.78,-5.4125,0.6435,0.6435,
-1.78,-5.425,0.6453,0.6453,
-1.78,-5.4375,0.6474,0.6474,
-1.78,-5.45,0.6496,0.6496,
-1.78,-5.4625,0.65,0.65,
-1.78,-5.475,0.65,0.65,
-1.78,-5.4875,0.65,0.65,
-1.78,-5.5,0.65,0.65,
-1.78,-5.5125,0.65,0.65,
-1.78,-5.525,0.65,0.65,
-1.78,-5.5375,0.65,0.65,
-1.78,-5.55,0.6501,0.6501,
-1.78,-5.5625,0.6505,0.6505,
-1.78,-5.575,0.6511,0.6511,
-1.78,-5.5875,0.6519,0.6519,
-1.78,-5.6,0.653,0.653,
-1.78,-5.6125,0.6543,0.6543,
-1.78,-5.625,0.6559,0.6559,
-1.78,-5.6375,0.6576,0.6576,
-1.78,-5.65,0.6597,0.6597,
-1.78,-5.6625,0.6619,0.6619,
-1.78,-5.675,0.6625,0.6625,
-1.78,-5.6875,0.6625,0.6625,
-1.78,-5.7,0.6625,0.6625,
-1.78,-5.7125,0.6625,0.6625,
-1.78,-5.725,0.6625,0.6625,
