# x_m,y_m,w_tr_right_m,w_tr_left_m
-0.1800,-5.5000,0.5975,0.5975
-0.1800,-5.5125,0.6010,0.6010
-0.1800,-5.5250,0.6048,0.6048
-0.1800,-5.5375,0.6088,0.6088
-0.1800,-5.5500,0.6130,0.6130
-0.1675,-5.5625,0.6048,0.6048
-0.1675,-5.5750,0.6088,0.6088
-0.1675,-5.5875,0.6130,0.6130
-0.1550,-5.6000,0.6048,0.6048
-0.1550,-5.6125,0.6088,0.6088
-0.1550,-5.6250,0.6130,0.6130
-0.1425,-5.6375,0.6058,0.6058
-0.1425,-5.6500,0.6106,0.6106
-0.1425,-5.6625,0.6149,0.6149
-0.1425,-5.6750,0.6094,0.6094
-0.1300,-5.6875,0.6149,0.6149
-0.1300,-5.7000,0.6106,0.6106
-0.1300,-5.7125,0.6058,0.6058
-0.1175,-5.7250,0.6130,0.6130
-0.1175,-5.7375,0.6088,0.6088
-0.1175,-5.7500,0.6048,0.6048
-0.1050,-5.7625,0.6130,0.6130
-0.1050,-5.7750,0.6088,0.6088
-0.1050,-5.7875,0.6048,0.6048
-0.1050,-5.8000,0.6010,0.6010
-0.0925,-5.8125,0.6088,0.6088
-0.0925,-5.8250,0.6048,0.6048
-0.0800,-5.8375,0.6130,0.6130
-0.0800,-5.8500,0.6088,0.6088
-0.0800,-5.8625,0.6048,0.6048
-0.0675,-5.8750,0.6130,0.6130
-0.0675,-5.8875,0.6096,0.6096
-0.0550,-5.9000,0.6185,0.6185
-0.0550,-5.9125,0.6156,0.6156
-0.0425,-5.9250,0.6250,0.6250
-0.0425,-5.9375,0.6216,0.6216
-0.0425,-5.9500,0.6185,0.6185
-0.0300,-5.9625,0.6277,0.6277
-0.0175,-5.9750,0.6374,0.6374
-0.0175,-5.9875,0.6350,0.6350
-0.0175,-6.0000,0.6329,0.6329
-0.0050,-6.0125,0.6427,0.6427
0.0075,-6.0250,0.6522,0.6522
0.0075,-6.0375,0.6490,0.6490
0.0075,-6.0500,0.6458,0.6458
0.0200,-6.0625,0.6549,0.6549
0.0325,-6.0750,0.6644,0.6644
0.0325,-6.0875,0.6619,0.6619
0.0450,-6.1000,0.6720,0.6720
0.0450,-6.1125,0.6700,0.6700
0.0450,-6.1250,0.6671,0.6671
0.0575,-6.1375,0.6766,0.6766
0.0700,-6.1500,0.6865,0.6865
0.0700,-6.1625,0.6843,0.6843
0.0825,-6.1750,0.6943,0.6943
0.0950,-6.1875,0.7037,0.7037
0.1075,-6.2000,0.7134,0.7134
0.1200,-6.2125,0.7234,0.7234
0.1325,-6.2250,0.7337,0.7337
0.1450,-6.2375,0.7442,0.7442
0.1575,-6.2375,0.7566,0.7566
0.1700,-6.2500,0.7674,0.7674
0.1825,-6.2500,0.7796,0.7796
0.1950,-6.2625,0.7828,0.7828
0.2075,-6.2625,0.7867,0.7867
0.2200,-6.2750,0.7787,0.7787
0.2325,-6.2750,0.7828,0.7828
0.2450,-6.2875,0.7748,0.7748
0.2575,-6.2875,0.7787,0.7787
0.2700,-6.2875,0.7826,0.7826
0.2825,-6.2875,0.7771,0.7771
0.2950,-6.3000,0.7787,0.7787
0.3075,-6.3000,0.7780,0.7780
0.3200,-6.3000,0.7731,0.7731
0.3325,-6.3125,0.7787,0.7787
0.3450,-6.3125,0.7754,0.7754
0.3575,-6.3125,0.7711,0.7711
0.3700,-6.3125,0.7669,0.7669
0.3825,-6.3125,0.7629,0.7629
0.3950,-6.3125,0.7591,0.7591
0.4075,-6.3125,0.7551,0.7551
0.4200,-6.3125,0.7510,0.7510
0.4325,-6.3250,0.7591,0.7591
0.4450,-6.3250,0.7555,0.7555
0.4575,-6.3250,0.7521,0.7521
0.4700,-6.3250,0.7489,0.7489
0.4825,-6.3250,0.7458,0.7458
0.4950,-6.3250,0.7430,0.7430
0.5075,-6.3250,0.7404,0.7404
0.5200,-6.3375,0.7502,0.7502
0.5325,-6.3375,0.7480,0.7480
0.5450,-6.3375,0.7458,0.7458
0.5575,-6.3375,0.7430,0.7430
0.5700,-6.3375,0.7404,0.7404
0.5825,-6.3375,0.7379,0.7379
0.5950,-6.3250,0.7234,0.7234
0.6075,-6.3250,0.7213,0.7213
0.6200,-6.3250,0.7195,0.7195
0.6325,-6.3250,0.7179,0.7179
0.6450,-6.3250,0.7164,0.7164
0.6575,-6.3250,0.7152,0.7152
0.6700,-6.3250,0.7143,0.7143
0.6825,-6.3250,0.7135,0.7135
0.6950,-6.3125,0.7004,0.7004
0.7075,-6.3125,0.7001,0.7001
0.7200,-6.3125,0.7000,0.7000
0.7325,-6.3125,0.7000,0.7000
0.7450,-6.3125,0.7000,0.7000
0.7575,-6.3125,0.7000,0.7000
0.7700,-6.3250,0.7125,0.7125
0.7825,-6.3250,0.7125,0.7125
0.7950,-6.3125,0.7000,0.7000
0.8075,-6.3125,0.7000,0.7000
0.8200,-6.3125,0.7000,0.7000
0.8325,-6.3125,0.7000,0.7000
0.8450,-6.3125,0.7000,0.7000
0.8575,-6.3125,0.7000,0.7000
0.8700,-6.3125,0.7000,0.7000
0.8825,-6.3125,0.7000,0.7000
0.8950,-6.3125,0.7000,0.7000
0.9075,-6.3125,0.7000,0.7000
0.9200,-6.3125,0.7000,0.7000
0.9325,-6.3000,0.6875,0.6875
0.9450,-6.3000,0.6875,0.6875
0.9575,-6.3000,0.6875,0.6875
0.9700,-6.3000,0.6875,0.6875
0.9825,-6.3000,0.6875,0.6875
0.9950,-6.3000,0.6875,0.6875
1.0075,-6.2875,0.6750,0.6750
1.0200,-6.2875,0.6731,0.6731
1.0325,-6.2875,0.6686,0.6686
1.0450,-6.2875,0.6643,0.6643
1.0575,-6.2875,0.6601,0.6601
1.0700,-6.2750,0.6443,0.6443
1.0825,-6.2750,0.6406,0.6406
1.0950,-6.2750,0.6370,0.6370
1.1075,-6.2750,0.6337,0.6337
1.1200,-6.2750,0.6306,0.6306
1.1325,-6.2750,0.6277,0.6277
1.1450,-6.2750,0.6251,0.6251
1.1575,-6.2625,0.6105,0.6105
1.1700,-6.2625,0.6083,0.6083
1.1825,-6.2625,0.6063,0.6063
1.1950,-6.2625,0.6047,0.6047
1.2075,-6.2625,0.6032,0.6032
1.2200,-6.2625,0.6021,0.6021
1.2325,-6.2625,0.6012,0.6012
1.2450,-6.2500,0.5880,0.5880
1.2575,-6.2500,0.5876,0.5876
1.2700,-6.2500,0.5875,0.5875
1.2825,-6.2500,0.5875,0.5875
1.2950,-6.2500,0.5875,0.5875
1.3075,-6.2500,0.5875,0.5875
1.3200,-6.2500,0.5875,0.5875
1.3325,-6.2500,0.5875,0.5875
1.3450,-6.2375,0.5750,0.5750
1.3575,-6.2375,0.5750,0.5750
1.3700,-6.2375,0.5750,0.5750
1.3825,-6.2375,0.5750,0.5750
1.3950,-6.2375,0.5751,0.5751
1.4075,-6.2375,0.5755,0.5755
1.4200,-6.2375,0.5762,0.5762
1.4325,-6.2375,0.5772,0.5772
1.4450,-6.2375,0.5784,0.5784
1.4575,-6.2375,0.5799,0.5799
1.4700,-6.2250,0.5693,0.5693
1.4825,-6.2250,0.5713,0.5713
1.4950,-6.2250,0.5736,0.5736
1.5075,-6.2250,0.5762,0.5762
1.5200,-6.2250,0.5791,0.5791
1.5325,-6.2250,0.5822,0.5822
1.5450,-6.2250,0.5855,0.5855
1.5575,-6.2250,0.5891,0.5891
1.5700,-6.2250,0.5929,0.5929
1.5825,-6.2250,0.5912,0.5912
1.5950,-6.2250,0.5884,0.5884
1.6075,-6.2250,0.5855,0.5855
1.6200,-6.2250,0.5822,0.5822
1.6325,-6.2250,0.5791,0.5791
1.6450,-6.2250,0.5762,0.5762
1.6575,-6.2250,0.5736,0.5736
1.6700,-6.2250,0.5713,0.5713
1.6825,-6.2125,0.5816,0.5816
1.6950,-6.2125,0.5799,0.5799
1.7075,-6.2125,0.5784,0.5784
1.7200,-6.2125,0.5772,0.5772
1.7325,-6.2125,0.5762,0.5762
1.7450,-6.2000,0.5880,0.5880
1.7575,-6.2000,0.5876,0.5876
1.7700,-6.2000,0.5875,0.5875
1.7825,-6.2000,0.5875,0.5875
1.7950,-6.2000,0.5859,0.5859
1.8075,-6.2000,0.5836,0.5836
1.8200,-6.1875,0.5940,0.5940
1.8325,-6.1875,0.5923,0.5923
1.8450,-6.1875,0.5908,0.5908
1.8575,-6.1875,0.5896,0.5896
1.8700,-6.1875,0.5887,0.5887
1.8825,-6.1750,0.6005,0.6005
1.8950,-6.1750,0.6001,0.6001
1.9075,-6.1625,0.6125,0.6125
1.9200,-6.1500,0.6250,0.6250
1.9325,-6.1375,0.6350,0.6350
1.9450,-6.1250,0.6453,0.6453
1.9575,-6.1125,0.6559,0.6559
1.9700,-6.1000,0.6667,0.6667
1.9700,-6.0875,0.6760,0.6760
1.9825,-6.0750,0.6686,0.6686
1.9825,-6.0625,0.6731,0.6731
1.9950,-6.0500,0.6664,0.6664
1.9950,-6.0375,0.6714,0.6714
2.0075,-6.0250,0.6653,0.6653
2.0200,-6.0125,0.6597,0.6597
2.0200,-6.0000,0.6653,0.6653
2.0325,-5.9875,0.6597,0.6597
2.0325,-5.9750,0.6643,0.6643
2.0325,-5.9625,0.6657,0.6657
2.0450,-5.9500,0.6601,0.6601
2.0450,-5.9375,0.6625,0.6625
2.0450,-5.9250,0.6560,0.6560
2.0575,-5.9125,0.6579,0.6579
2.0575,-5.9000,0.6544,0.6544
2.0575,-5.8875,0.6486,0.6486
2.0700,-5.8750,0.6541,0.6541
2.0700,-5.8625,0.6487,0.6487
2.0825,-5.8500,0.6474,0.6474
2.0825,-5.8375,0.6496,0.6496
2.0825,-5.8250,0.6453,0.6453
2.0825,-5.8125,0.6408,0.6408
2.0825,-5.8000,0.6365,0.6365
2.0825,-5.7875,0.6325,0.6325
2.0950,-5.7750,0.6406,0.6406
2.0950,-5.7625,0.6365,0.6365
2.0950,-5.7500,0.6325,0.6325
2.0950,-5.7375,0.6286,0.6286
2.0950,-5.7250,0.6250,0.6250
2.0950,-5.7125,0.6216,0.6216
2.0950,-5.7000,0.6185,0.6185
2.0950,-5.6875,0.6156,0.6156
2.1075,-5.6750,0.6251,0.6251
2.1075,-5.6625,0.6227,0.6227
2.1075,-5.6500,0.6206,0.6206
2.1075,-5.6375,0.6187,0.6187
2.1075,-5.6250,0.6171,0.6171
2.1075,-5.6125,0.6157,0.6157
2.1075,-5.6000,0.6145,0.6145
2.1075,-5.5875,0.6136,0.6136
2.1075,-5.5750,0.6130,0.6130
2.1075,-5.5625,0.6126,0.6126
2.1075,-5.5500,0.6125,0.6125
2.1200,-5.5375,0.6250,0.6250
2.1200,-5.5250,0.6251,0.6251
2.1200,-5.5125,0.6255,0.6255
2.1200,-5.5000,0.6261,0.6261
2.1200,-5.4875,0.6270,0.6270
2.1200,-5.4750,0.6281,0.6281
2.1200,-5.4625,0.6295,0.6295
2.1200,-5.4500,0.6311,0.6311
2.1200,-5.4375,0.6329,0.6329
2.1325,-5.4250,0.6474,0.6474
2.1325,-5.4125,0.6496,0.6496
2.1325,-5.4000,0.6522,0.6522
2.1325,-5.3875,0.6549,0.6549
2.1325,-5.3750,0.6579,0.6579
2.1325,-5.3625,0.6611,0.6611
2.1325,-5.3500,0.6644,0.6644
2.1450,-5.3375,0.6793,0.6793
2.1450,-5.3250,0.6821,0.6821
2.1450,-5.3125,0.6852,0.6852
2.1450,-5.3000,0.6885,0.6885
2.1450,-5.2875,0.6920,0.6920
2.1450,-5.2750,0.6957,0.6957
2.1575,-5.2625,0.7115,0.7115
2.1575,-5.2500,0.7156,0.7156
2.1575,-5.2375,0.7198,0.7198
2.1575,-5.2250,0.7242,0.7242
2.1575,-5.2125,0.7289,0.7289
2.1575,-5.2000,0.7337,0.7337
2.1575,-5.1875,0.7387,0.7387
2.1575,-5.1750,0.7438,0.7438
2.1575,-5.1625,0.7492,0.7492
2.1575,-5.1500,0.7537,0.7537
2.1575,-5.1375,0.7551,0.7551
2.1450,-5.1250,0.7547,0.7547
2.1450,-5.1125,0.7603,0.7603
2.1325,-5.1000,0.7552,0.7552
2.1325,-5.0875,0.7613,0.7613
2.1200,-5.0750,0.7567,0.7567
2.1200,-5.0625,0.7632,0.7632
2.1075,-5.0500,0.7593,0.7593
2.1075,-5.0375,0.7662,0.7662
2.0950,-5.0250,0.7629,0.7629
2.0950,-5.0125,0.7701,0.7701
2.0825,-5.0000,0.7675,0.7675
2.0700,-4.9875,0.7653,0.7653
2.0700,-4.9750,0.7731,0.7731
2.0575,-4.9625,0.7715,0.7715
2.0575,-4.9500,0.7675,0.7675
2.0450,-4.9375,0.7701,0.7701
2.0325,-4.9250,0.7731,0.7731
2.0200,-4.9125,0.7751,0.7751
2.0200,-4.9000,0.7675,0.7675
2.0075,-4.8875,0.7701,0.7701
1.9950,-4.8750,0.7732,0.7732
1.9825,-4.8625,0.7766,0.7766
1.9700,-4.8500,0.7803,0.7803
1.9575,-4.8375,0.7835,0.7835
1.9450,-4.8250,0.7867,0.7867
1.9450,-4.8125,0.7804,0.7804
1.9325,-4.8000,0.7846,0.7846
1.9200,-4.7875,0.7876,0.7876
1.9075,-4.7750,0.7906,0.7906
1.8950,-4.7625,0.7926,0.7926
1.8825,-4.7500,0.7950,0.7950
1.8700,-4.7375,0.7963,0.7963
1.8575,-4.7250,0.7973,0.7973
1.8450,-4.7125,0.7986,0.7986
1.8450,-4.7000,0.7977,0.7977
1.8325,-4.6875,0.8009,0.8009
1.8200,-4.6875,0.8025,0.8025
1.8075,-4.6750,0.8051,0.8051
1.7950,-4.6625,0.8080,0.8080
1.7825,-4.6500,0.8112,0.8112
1.7700,-4.6375,0.8149,0.8149
1.7575,-4.6250,0.8189,0.8189
1.7450,-4.6250,0.8125,0.8125
1.7325,-4.6125,0.8171,0.8171
1.7200,-4.6000,0.8221,0.8221
1.7075,-4.6000,0.8162,0.8162
1.6950,-4.5875,0.8218,0.8218
1.6825,-4.5750,0.8274,0.8274
1.6700,-4.5625,0.8330,0.8330
1.6575,-4.5625,0.8274,0.8274
1.6450,-4.5625,0.8218,0.8218
1.6325,-4.5500,0.8276,0.8276
1.6200,-4.5500,0.8224,0.8224
1.6075,-4.5375,0.8289,0.8289
1.5950,-4.5375,0.8241,0.8241
1.5825,-4.5375,0.8194,0.8194
1.5700,-4.5250,0.8266,0.8266
1.5575,-4.5250,0.8223,0.8223
1.5450,-4.5125,0.8301,0.8301
1.5325,-4.5125,0.8262,0.8262
1.5200,-4.5000,0.8341,0.8341
1.5075,-4.4875,0.8420,0.8420
1.4950,-4.4750,0.8501,0.8501
1.4825,-4.4625,0.8523,0.8523
1.4700,-4.4500,0.8390,0.8390
1.4700,-4.4375,0.8383,0.8383
1.4575,-4.4250,0.8254,0.8254
1.4450,-4.4125,0.8117,0.8117
1.4450,-4.4000,0.8097,0.8097
1.4450,-4.3875,0.8079,0.8079
1.4450,-4.3750,0.8062,0.8062
1.4325,-4.3625,0.7923,0.7923
1.4325,-4.3500,0.7911,0.7911
1.4325,-4.3375,0.7900,0.7900
1.4325,-4.3250,0.7891,0.7891
1.4200,-4.3125,0.7759,0.7759
1.4200,-4.3000,0.7754,0.7754
1.4200,-4.2875,0.7751,0.7751
1.4200,-4.2750,0.7750,0.7750
1.4200,-4.2625,0.7748,0.7748
1.4200,-4.2500,0.7727,0.7727
1.4200,-4.2375,0.7708,0.7708
1.4075,-4.2250,0.7566,0.7566
1.4075,-4.2125,0.7551,0.7551
1.4075,-4.2000,0.7537,0.7537
1.4075,-4.1875,0.7526,0.7526
1.3950,-4.1750,0.7392,0.7392
1.3950,-4.1625,0.7385,0.7385
1.3950,-4.1500,0.7379,0.7379
1.3950,-4.1375,0.7376,0.7376
1.3950,-4.1250,0.7375,0.7375
1.3950,-4.1125,0.7375,0.7375
1.3825,-4.1000,0.7250,0.7250
1.3825,-4.0875,0.7250,0.7250
1.3825,-4.0750,0.7250,0.7250
1.3825,-4.0625,0.7250,0.7250
1.3825,-4.0500,0.7250,0.7250
1.3825,-4.0375,0.7250,0.7250
1.3700,-4.0250,0.7125,0.7125
1.3700,-4.0125,0.7125,0.7125
1.3700,-4.0000,0.7125,0.7125
1.3700,-3.9875,0.7125,0.7125
1.3700,-3.9750,0.7125,0.7125
1.3700,-3.9625,0.7125,0.7125
1.3700,-3.9500,0.7125,0.7125
1.3575,-3.9375,0.7000,0.7000
1.3575,-3.9250,0.7000,0.7000
1.3575,-3.9125,0.7000,0.7000
1.3575,-3.9000,0.6988,0.6988
1.3575,-3.8875,0.6966,0.6966
1.3575,-3.8750,0.6947,0.6947
1.3450,-3.8625,0.6806,0.6806
1.3450,-3.8500,0.6792,0.6792
1.3450,-3.8375,0.6779,0.6779
1.3450,-3.8250,0.6768,0.6768
1.3450,-3.8125,0.6760,0.6760
1.3450,-3.8000,0.6755,0.6755
1.3450,-3.7875,0.6751,0.6751
1.3325,-3.7750,0.6625,0.6625
1.3325,-3.7625,0.6625,0.6625
1.3325,-3.7500,0.6625,0.6625
1.3325,-3.7375,0.6625,0.6625
1.3325,-3.7250,0.6625,0.6625
1.3325,-3.7125,0.6625,0.6625
1.3325,-3.7000,0.6625,0.6625
1.3200,-3.6875,0.6500,0.6500
1.3200,-3.6750,0.6500,0.6500
1.3200,-3.6625,0.6501,0.6501
1.3200,-3.6500,0.6505,0.6505
1.3200,-3.6375,0.6511,0.6511
1.3200,-3.6250,0.6519,0.6519
1.3200,-3.6125,0.6530,0.6530
1.3200,-3.6000,0.6543,0.6543
1.3075,-3.5875,0.6435,0.6435
1.3075,-3.5750,0.6453,0.6453
1.3075,-3.5625,0.6474,0.6474
1.3075,-3.5500,0.6496,0.6496
1.3075,-3.5375,0.6522,0.6522
1.3075,-3.5250,0.6549,0.6549
1.3075,-3.5125,0.6576,0.6576
1.3075,-3.5000,0.6597,0.6597
1.3075,-3.4875,0.6619,0.6619
1.3075,-3.4750,0.6644,0.6644
1.3075,-3.4625,0.6671,0.6671
1.3075,-3.4500,0.6700,0.6700
1.2950,-3.4375,0.6611,0.6611
1.2950,-3.4250,0.6645,0.6645
1.2950,-3.4125,0.6681,0.6681
1.2950,-3.4000,0.6720,0.6720
1.2950,-3.3875,0.6760,0.6760
1.2950,-3.3750,0.6803,0.6803
1.2950,-3.3625,0.6793,0.6793
1.2950,-3.3500,0.6766,0.6766
1.2950,-3.3375,0.6742,0.6742
1.2950,-3.3250,0.6720,0.6720
1.2950,-3.3125,0.6700,0.6700
1.2825,-3.3000,0.6793,0.6793
1.2825,-3.2875,0.6766,0.6766
1.2825,-3.2750,0.6742,0.6742
1.2825,-3.2625,0.6720,0.6720
1.2825,-3.2500,0.6700,0.6700
1.2825,-3.2375,0.6683,0.6683
1.2825,-3.2250,0.6667,0.6667
1.2825,-3.2125,0.6644,0.6644
1.2825,-3.2000,0.6619,0.6619
1.2825,-3.1875,0.6597,0.6597
1.2700,-3.1750,0.6700,0.6700
1.2700,-3.1625,0.6683,0.6683
1.2700,-3.1500,0.6667,0.6667
1.2700,-3.1375,0.6654,0.6654
1.2700,-3.1250,0.6644,0.6644
1.2700,-3.1125,0.6636,0.6636
1.2575,-3.1000,0.6742,0.6742
1.2575,-3.0875,0.6720,0.6720
1.2575,-3.0750,0.6700,0.6700
1.2575,-3.0625,0.6683,0.6683
1.2575,-3.0500,0.6667,0.6667
1.2450,-3.0375,0.6779,0.6779
1.2450,-3.0250,0.6768,0.6768
1.2450,-3.0125,0.6760,0.6760
1.2450,-3.0000,0.6755,0.6755
1.2450,-2.9875,0.6751,0.6751
1.2325,-2.9750,0.6875,0.6875
1.2325,-2.9625,0.6875,0.6875
1.2325,-2.9500,0.6875,0.6875
1.2325,-2.9375,0.6875,0.6875
1.2200,-2.9250,0.7000,0.7000
1.2200,-2.9125,0.7000,0.7000
1.2200,-2.9000,0.7000,0.7000
1.2200,-2.8875,0.7000,0.7000
1.2200,-2.8750,0.7000,0.7000
1.2075,-2.8625,0.7125,0.7125
1.2075,-2.8500,0.7125,0.7125
1.2075,-2.8375,0.7125,0.7125
1.2075,-2.8250,0.7125,0.7125
1.1950,-2.8125,0.7250,0.7250
1.1950,-2.8000,0.7250,0.7250
1.1950,-2.7875,0.7250,0.7250
1.1825,-2.7750,0.7375,0.7375
1.1825,-2.7625,0.7375,0.7375
1.1825,-2.7500,0.7375,0.7375
1.1825,-2.7375,0.7375,0.7375
1.1700,-2.7250,0.7500,0.7500
1.1700,-2.7125,0.7500,0.7500
1.1700,-2.7000,0.7500,0.7500
1.1700,-2.6875,0.7500,0.7500
1.1575,-2.6750,0.7625,0.7625
1.1575,-2.6625,0.7625,0.7625
1.1575,-2.6500,0.7625,0.7625
1.1450,-2.6375,0.7750,0.7750
1.1450,-2.6250,0.7750,0.7750
1.1450,-2.6125,0.7750,0.7750
1.1450,-2.6000,0.7750,0.7750
1.1325,-2.5875,0.7875,0.7875
1.1325,-2.5750,0.7875,0.7875
1.1325,-2.5625,0.7875,0.7875
1.1200,-2.5500,0.8000,0.8000
1.1200,-2.5375,0.8000,0.8000
1.1200,-2.5250,0.8000,0.8000
1.1075,-2.5125,0.8125,0.8125
1.1075,-2.5000,0.8125,0.8125
1.1075,-2.4875,0.8125,0.8125
1.1075,-2.4750,0.8125,0.8125
1.0950,-2.4625,0.8250,0.8250
1.0950,-2.4500,0.8250,0.8250
1.0950,-2.4375,0.8250,0.8250
1.0825,-2.4250,0.8375,0.8375
1.0825,-2.4125,0.8375,0.8375
1.0825,-2.4000,0.8375,0.8375
1.0700,-2.3875,0.8500,0.8500
1.0700,-2.3750,0.8500,0.8500
1.0700,-2.3625,0.8500,0.8500
1.0575,-2.3500,0.8625,0.8625
1.0575,-2.3375,0.8625,0.8625
1.0575,-2.3250,0.8625,0.8625
1.0450,-2.3125,0.8750,0.8750
1.0450,-2.3000,0.8750,0.8750
1.0450,-2.2875,0.8750,0.8750
1.0450,-2.2750,0.8750,0.8750
1.0325,-2.2625,0.8875,0.8875
1.0325,-2.2500,0.8875,0.8875
1.0325,-2.2375,0.8875,0.8875
1.0200,-2.2250,0.9000,0.9000
1.0200,-2.2125,0.9000,0.9000
1.0200,-2.2000,0.9000,0.9000
1.0075,-2.1875,0.9125,0.9125
1.0075,-2.1750,0.9125,0.9125
1.0075,-2.1625,0.9125,0.9125
0.9950,-2.1500,0.9250,0.9250
0.9950,-2.1375,0.9250,0.9250
0.9950,-2.1250,0.9250,0.9250
0.9825,-2.1125,0.9375,0.9375
0.9825,-2.1000,0.9375,0.9375
0.9700,-2.0875,0.9500,0.9500
0.9700,-2.0750,0.9500,0.9500
0.9700,-2.0625,0.9500,0.9500
0.9575,-2.0500,0.9625,0.9625
0.9575,-2.0375,0.9625,0.9625
0.9575,-2.0250,0.9625,0.9625
0.9450,-2.0125,0.9750,0.9750
0.9450,-2.0000,0.9750,0.9750
0.9450,-1.9875,0.9750,0.9750
0.9325,-1.9750,0.9875,0.9875
0.9325,-1.9625,0.9875,0.9875
0.9325,-1.9500,0.9875,0.9875
0.9200,-1.9375,1.0000,1.0000
0.9200,-1.9250,1.0000,1.0000
0.9200,-1.9125,1.0000,1.0000
0.9075,-1.9000,1.0126,1.0126
0.9075,-1.8875,1.0128,1.0128
0.9075,-1.8750,1.0132,1.0132
0.8950,-1.8625,1.0262,1.0262
0.8950,-1.8500,1.0269,1.0269
0.8950,-1.8375,1.0277,1.0277
0.8825,-1.8250,1.0412,1.0412
0.8825,-1.8125,1.0423,1.0423
0.8825,-1.8000,1.0436,1.0436
0.8700,-1.7875,1.0574,1.0574
0.8700,-1.7750,1.0590,1.0590
0.8700,-1.7625,1.0607,1.0607
0.8575,-1.7500,1.0749,1.0749
0.8575,-1.7375,1.0750,1.0750
0.8450,-1.7250,1.0875,1.0875
0.8450,-1.7125,1.0875,1.0875
0.8450,-1.7000,1.0875,1.0875
0.8325,-1.6875,1.1000,1.1000
0.8325,-1.6750,1.1000,1.1000
0.8325,-1.6625,1.1000,1.1000
0.8200,-1.6500,1.1125,1.1125
0.8200,-1.6375,1.1125,1.1125
0.8200,-1.6250,1.1125,1.1125
0.8075,-1.6125,1.1250,1.1250
0.7950,-1.6000,1.1375,1.1375
0.7825,-1.5875,1.1500,1.1500
0.7825,-1.5750,1.1500,1.1500
0.7825,-1.5625,1.1500,1.1500
0.7700,-1.5500,1.1625,1.1625
0.7700,-1.5375,1.1625,1.1625
0.7575,-1.5250,1.1750,1.1750
0.7575,-1.5125,1.1750,1.1750
0.7450,-1.5000,1.1875,1.1875
0.7450,-1.4875,1.1875,1.1875
0.7325,-1.4750,1.2000,1.2000
0.7200,-1.4625,1.2125,1.2125
0.7200,-1.4500,1.2125,1.2125
0.7075,-1.4375,1.2250,1.2250
0.7075,-1.4250,1.2250,1.2250
0.6950,-1.4125,1.2375,1.2375
0.6950,-1.4000,1.2375,1.2375
0.6825,-1.3875,1.2500,1.2500
0.6700,-1.3750,1.2625,1.2625
0.6575,-1.3625,1.2750,1.2750
0.6575,-1.3500,1.2750,1.2750
0.6450,-1.3375,1.2875,1.2875
0.6325,-1.3250,1.3000,1.3000
0.6325,-1.3125,1.3000,1.3000
0.6200,-1.3000,1.3125,1.3125
0.6075,-1.2875,1.3250,1.3250
0.5950,-1.2750,1.3375,1.3375
0.5825,-1.2625,1.3500,1.3500
0.5825,-1.2500,1.3501,1.3501
0.5700,-1.2375,1.3627,1.3627
0.5575,-1.2250,1.3755,1.3755
0.5450,-1.2125,1.3884,1.3884
0.5325,-1.2000,1.4014,1.4014
0.5200,-1.1875,1.4145,1.4145
0.5075,-1.1750,1.4277,1.4277
0.4950,-1.1625,1.4410,1.4410
0.4825,-1.1500,1.4544,1.4544
0.4700,-1.1375,1.4678,1.4678
0.4575,-1.1250,1.4814,1.4814
0.4450,-1.1250,1.4875,1.4875
0.4325,-1.1125,1.4750,1.4750
0.4200,-1.1125,1.4750,1.4750
0.4075,-1.1000,1.4625,1.4625
0.3950,-1.0875,1.4500,1.4500
0.3825,-1.0875,1.4500,1.4500
0.3700,-1.0750,1.4375,1.4375
0.3575,-1.0750,1.4375,1.4375
0.3450,-1.0625,1.4251,1.4251
0.3325,-1.0625,1.4252,1.4252
0.3200,-1.0625,1.4255,1.4255
0.3075,-1.0500,1.4134,1.4134
0.2950,-1.0375,1.4014,1.4014
0.2825,-1.0375,1.4020,1.4020
0.2700,-1.0375,1.4027,1.4027
0.2575,-1.0250,1.3911,1.3911
0.2450,-1.0250,1.3921,1.3921
0.2325,-1.0250,1.3931,1.3931
0.2200,-1.0125,1.3819,1.3819
0.2075,-1.0125,1.3832,1.3832
0.1950,-1.0125,1.3846,1.3846
0.1825,-1.0000,1.3737,1.3737
0.1700,-1.0000,1.3751,1.3751
0.1575,-1.0000,1.3752,1.3752
0.1450,-0.9875,1.3630,1.3630
0.1325,-0.9875,1.3634,1.3634
0.1200,-0.9875,1.3639,1.3639
0.1075,-0.9875,1.3646,1.3646
0.0950,-0.9875,1.3653,1.3653
0.0825,-0.9750,1.3537,1.3537
0.0700,-0.9750,1.3547,1.3547
0.0575,-0.9750,1.3558,1.3558
0.0450,-0.9750,1.3570,1.3570
0.0325,-0.9625,1.3459,1.3459
0.0200,-0.9625,1.3473,1.3473
0.0075,-0.9625,1.3489,1.3489
-0.0050,-0.9625,1.3500,1.3500
-0.0175,-0.9500,1.3375,1.3375
-0.0300,-0.9500,1.3375,1.3375
-0.0425,-0.9500,1.3375,1.3375
-0.0550,-0.9500,1.3375,1.3375
-0.0675,-0.9375,1.3250,1.3250
-0.0800,-0.9375,1.3250,1.3250
-0.0925,-0.9375,1.3250,1.3250
-0.1050,-0.9375,1.3250,1.3250
-0.1175,-0.9375,1.3250,1.3250
-0.1300,-0.9375,1.3250,1.3250
-0.1425,-0.9375,1.3250,1.3250
