# x_m,y_m,w_tr_right_m,w_tr_left_m
-6.5993,4.6393,0.9341,0.9341
-6.6493,4.5893,0.9014,0.9014
-6.6993,4.5893,0.9192,0.9192
-6.7493,4.5893,0.9341,0.9341
-6.7993,4.5393,0.9014,0.9014
-6.8493,4.5393,0.9192,0.9192
-6.8993,4.5393,0.9394,0.9394
-6.9493,4.4893,0.9179,0.9179
-6.9993,4.4893,0.9341,0.9341
-7.0493,4.4893,0.9394,0.9394
-7.0993,4.4393,0.9192,0.9192
-7.1493,4.4393,0.9394,0.9394
-7.1993,4.3893,0.9179,0.9179
-7.2493,4.3893,0.9394,0.9394
-7.2993,4.3893,0.9394,0.9394
-7.3493,4.3393,0.9434,0.9434
-7.3993,4.3393,0.9301,0.9301
-7.4493,4.2893,0.9434,0.9434
-7.4993,4.2393,0.9434,0.9434
-7.5493,4.2393,0.9394,0.9394
-7.5993,4.1893,0.9605,0.9605
-7.6493,4.1393,0.9552,0.9552
-7.6993,4.1393,0.9434,0.9434
-7.7493,4.0893,0.9605,0.9605
-7.7993,4.0393,0.9708,0.9708
-7.8493,3.9893,0.9862,0.9862
-7.8993,3.9393,0.9899,0.9899
-7.9493,3.8893,0.9899,0.9899
-7.9993,3.8893,0.9862,0.9862
-8.0493,3.8393,1.0000,1.0000
-8.0993,3.7893,1.0124,1.0124
-8.1493,3.7393,1.0296,1.0296
-8.1993,3.6893,1.0404,1.0404
-8.2493,3.6393,1.0548,1.0548
-8.2493,3.5893,1.0404,1.0404
-8.2993,3.5393,1.0512,1.0512
-8.3493,3.4893,1.0296,1.0296
-8.3493,3.4393,1.0440,1.0440
-8.3993,3.3893,1.0112,1.0112
-8.3993,3.3393,1.0198,1.0198
-8.3993,3.2893,1.0296,1.0296
-8.4493,3.2393,0.9962,0.9962
-8.4493,3.1893,1.0050,1.0050
-8.4493,3.1393,1.0112,1.0112
-8.4493,3.0893,0.9962,0.9962
-8.4993,3.0393,0.9823,0.9823
-8.4993,2.9893,0.9962,0.9962
-8.4993,2.9393,1.0012,1.0012
-8.4993,2.8893,0.9962,0.9962
-8.4993,2.8393,0.9823,0.9823
-8.4993,2.7893,0.9708,0.9708
-8.4993,2.7393,0.9618,0.9618
-8.4993,2.6893,0.9552,0.9552
-8.4993,2.6393,0.9513,0.9513
-8.4993,2.5893,0.9500,0.9500
-8.5493,2.5393,1.0000,1.0000
-8.5493,2.4893,1.0000,1.0000
-8.5493,2.4393,1.0000,1.0000
-8.5493,2.3893,1.0000,1.0000
-8.5493,2.3393,1.0000,1.0000
-8.5493,2.2893,1.0000,1.0000
-8.5493,2.2393,1.0000,1.0000
-8.5493,2.1893,1.0012,1.0012
-8.5493,2.1393,1.0050,1.0050
-8.5493,2.0893,1.0112,1.0112
-8.5493,2.0393,1.0198,1.0198
-8.5493,1.9893,1.0308,1.0308
-8.5493,1.9393,1.0440,1.0440
-8.5993,1.8893,1.0500,1.0500
-8.5993,1.8393,1.0500,1.0500
-8.5993,1.7893,1.0500,1.0500
-8.5993,1.7393,1.0500,1.0500
-8.5993,1.6893,1.0500,1.0500
-8.5993,1.6393,1.0500,1.0500
-8.5993,1.5893,1.0500,1.0500
-8.5993,1.5393,1.0500,1.0500
-8.5993,1.4893,1.0500,1.0500
-8.5993,1.4393,1.0500,1.0500
-8.5993,1.3893,1.0500,1.0500
-8.5993,1.3393,1.0500,1.0500
-8.5493,1.2893,1.1000,1.1000
-8.5493,1.2393,1.1000,1.1000
-8.5493,1.1893,1.1000,1.1000
-8.4993,1.1393,1.1500,1.1500
-8.4993,1.0893,1.1500,1.1500
-8.4993,1.0393,1.1500,1.1500
-8.4993,0.9893,1.1500,1.1500
-8.4993,0.9393,1.1500,1.1500
-8.4493,0.8893,1.2000,1.2000
-8.4493,0.8393,1.2000,1.2000
-8.3993,0.7893,1.2369,1.2369
-8.3993,0.7393,1.2258,1.2258
-8.3493,0.6893,1.2659,1.2659
-8.3493,0.6393,1.2590,1.2590
-8.3493,0.5893,1.2540,1.2540
-8.2993,0.5393,1.3010,1.3010
-8.2493,0.4893,1.3038,1.3038
-8.1993,0.4393,1.2590,1.2590
-8.1493,0.4393,1.2659,1.2659
-8.0993,0.3893,1.2258,1.2258
-8.0493,0.3893,1.2369,1.2369
-7.9993,0.3893,1.2500,1.2500
-7.9493,0.3393,1.2000,1.2000
-7.8993,0.3393,1.2000,1.2000
-7.8493,0.2893,1.1511,1.1511
-7.7993,0.2893,1.1543,1.1543
-7.7493,0.2893,1.1597,1.1597
-7.6993,0.2893,1.1673,1.1673
-7.6493,0.2393,1.1281,1.1281
-7.5993,0.2393,1.1402,1.1402
-7.5493,0.2393,1.1500,1.1500
-7.4993,0.1893,1.1000,1.1000
-7.4493,0.1893,1.1000,1.1000
-7.3993,0.1893,1.1000,1.1000
-7.3493,0.1893,1.1000,1.1000
-7.2993,0.1893,1.1000,1.1000
-7.2493,0.1393,1.0500,1.0500
-7.1993,0.1393,1.0500,1.0500
-7.1493,0.1393,1.0500,1.0500
-7.0993,0.1393,1.0500,1.0500
-7.0493,0.1393,1.0500,1.0500
-6.9993,0.1393,1.0500,1.0500
-6.9493,0.1393,1.0500,1.0500
-6.8993,0.0893,1.0000,1.0000
-6.8493,0.0893,1.0000,1.0000
-6.7993,0.0893,1.0000,1.0000
-6.7493,0.0893,1.0012,1.0012
-6.6993,0.0893,1.0050,1.0050
-6.6493,0.0893,1.0112,1.0112
-6.5993,0.0893,1.0198,1.0198
-6.5493,0.0893,1.0308,1.0308
-6.4993,0.0893,1.0440,1.0440
-6.4493,0.0893,1.0500,1.0500
-6.3993,0.0893,1.0500,1.0500
-6.3493,0.0893,1.0500,1.0500
-6.2993,0.0893,1.0500,1.0500
-6.2493,0.0893,1.0500,1.0500
-6.1993,0.0893,1.0500,1.0500
-6.1493,0.0893,1.0500,1.0500
-6.0993,0.0893,1.0500,1.0500
-6.0493,0.0893,1.0500,1.0500
-5.9993,0.0893,1.0500,1.0500
-5.9493,0.0893,1.0500,1.0500
-5.8993,0.0893,1.0500,1.0500
-5.8493,0.0893,1.0500,1.0500
-5.7993,0.0893,1.0500,1.0500
-5.7493,0.0893,1.0500,1.0500
-5.6993,0.0893,1.0500,1.0500
-5.6493,0.0893,1.0500,1.0500
-5.5993,0.0893,1.0500,1.0500
-5.5493,0.0893,1.0500,1.0500
-5.4993,0.0893,1.0500,1.0500
-5.4493,0.0893,1.0500,1.0500
-5.3993,0.0893,1.0500,1.0500
-5.3493,0.0893,1.0500,1.0500
-5.2993,0.0893,1.0500,1.0500
-5.2493,0.0893,1.0500,1.0500
-5.1993,0.0893,1.0500,1.0500
-5.1493,0.0893,1.0500,1.0500
-5.0993,0.0893,1.0500,1.0500
-5.0493,0.0893,1.0500,1.0500
-4.9993,0.0893,1.0500,1.0500
-4.9493,0.0893,1.0500,1.0500
-4.8993,0.0893,1.0500,1.0500
-4.8493,0.0893,1.0500,1.0500
-4.7993,0.0893,1.0440,1.0440
-4.7493,0.0893,1.0308,1.0308
-4.6993,0.0893,1.0198,1.0198
-4.6493,0.0893,1.0112,1.0112
-4.5993,0.0893,1.0050,1.0050
-4.5493,0.0893,1.0012,1.0012
-4.4993,0.0893,1.0000,1.0000
-4.4493,0.0893,1.0000,1.0000
-4.3993,0.0893,1.0000,1.0000
-4.3493,0.0893,1.0000,1.0000
-4.2993,0.0893,1.0000,1.0000
-4.2493,0.0893,1.0000,1.0000
-4.1993,0.0893,1.0000,1.0000
-4.1493,0.0893,1.0000,1.0000
-4.0993,0.0893,1.0000,1.0000
-4.0493,0.0893,1.0000,1.0000
-3.9993,0.0893,1.0000,1.0000
-3.9493,0.0893,0.9962,0.9962
-3.8993,0.0893,0.9823,0.9823
-3.8493,0.0893,0.9708,0.9708
-3.7993,0.0893,0.9618,0.9618
-3.7493,0.0893,0.9552,0.9552
-3.6993,0.0893,0.9513,0.9513
-3.6493,0.0893,0.9500,0.9500
-3.5993,0.0893,0.9500,0.9500
-3.5493,0.0893,0.9500,0.9500
-3.4993,0.0893,0.9500,0.9500
-3.4493,0.0893,0.9500,0.9500
-3.3993,0.0893,0.9500,0.9500
-3.3493,0.0893,0.9500,0.9500
-3.2993,0.0893,0.9500,0.9500
-3.2493,0.0893,0.9500,0.9500
-3.1993,0.0893,0.9500,0.9500
-3.1493,0.0893,0.9500,0.9500
-3.0993,0.0893,0.9500,0.9500
-3.0493,0.0893,0.9500,0.9500
-2.9993,0.0893,0.9500,0.9500
-2.9493,0.0893,0.9500,0.9500
-2.8993,0.0893,0.9500,0.9500
-2.8493,0.0893,0.9500,0.9500
-2.7993,0.0893,0.9500,0.9500
-2.7493,0.0893,0.9500,0.9500
-2.6993,0.0893,0.9500,0.9500
-2.6493,0.0893,0.9500,0.9500
-2.5993,0.0893,0.9500,0.9500
-2.5493,0.0893,0.9500,0.9500
-2.4993,0.0893,0.9500,0.9500
-2.4493,0.0893,0.9500,0.9500
-2.3993,0.0893,0.9500,0.9500
-2.3493,0.0893,0.9500,0.9500
-2.2993,0.0893,0.9500,0.9500
-2.2493,0.0893,0.9500,0.9500
-2.1993,0.0893,0.9500,0.9500
-2.1493,0.0893,0.9500,0.9500
-2.0993,0.0893,0.9500,0.9500
-2.0493,0.0893,0.9500,0.9500
-1.9993,0.0893,0.9500,0.9500
-1.9493,0.0893,0.9513,0.9513
-1.8993,0.0893,0.9552,0.9552
-1.8493,0.0893,0.9618,0.9618
-1.7993,0.0893,0.9708,0.9708
-1.7493,0.0893,0.9823,0.9823
-1.6993,0.0893,0.9962,0.9962
-1.6493,0.0893,1.0000,1.0000
-1.5993,0.0893,1.0000,1.0000
-1.5493,0.0893,1.0000,1.0000
-1.4993,0.1393,1.0000,1.0000
-1.4493,0.1393,1.0000,1.0000
-1.3993,0.1393,1.0000,1.0000
-1.3493,0.1393,1.0000,1.0000
-1.2993,0.1393,1.0000,1.0000
-1.2493,0.1393,1.0000,1.0000
-1.1993,0.1393,1.0000,1.0000
-1.1493,0.1393,1.0000,1.0000
-1.0993,0.1393,1.0000,1.0000
-1.0493,0.1393,1.0000,1.0000
-0.9993,0.1393,1.0000,1.0000
-0.9493,0.1393,1.0000,1.0000
-0.8993,0.1393,1.0000,1.0000
-0.8493,0.1393,1.0000,1.0000
-0.7993,0.1393,1.0000,1.0000
-0.7493,0.1393,1.0000,1.0000
-0.6993,0.1393,1.0000,1.0000
-0.6493,0.1393,1.0012,1.0012
-0.5993,0.1393,1.0012,1.0012
-0.5493,0.1393,1.0000,1.0000
-0.4993,0.1393,1.0000,1.0000
-0.4493,0.1393,1.0000,1.0000
-0.3993,0.1393,1.0000,1.0000
-0.3493,0.1393,1.0000,1.0000
-0.2993,0.1393,1.0000,1.0000
-0.2493,0.1393,1.0000,1.0000
-0.1993,0.1393,1.0000,1.0000
-0.1493,0.1393,1.0000,1.0000
-0.0993,0.1393,1.0000,1.0000
-0.0493,0.1393,1.0000,1.0000
0.0007,0.1393,1.0000,1.0000
0.0507,0.1393,1.0000,1.0000
0.1007,0.1393,1.0000,1.0000
0.1507,0.1393,1.0000,1.0000
0.2007,0.1393,1.0000,1.0000
0.2507,0.1393,1.0000,1.0000
0.3007,0.1393,1.0000,1.0000
0.3507,0.1393,1.0000,1.0000
0.4007,0.1393,1.0000,1.0000
0.4507,0.1393,1.0000,1.0000
0.5007,0.1393,1.0000,1.0000
0.5507,0.1393,1.0000,1.0000
0.6007,0.1393,1.0000,1.0000
0.6507,0.1393,1.0000,1.0000
0.7007,0.1393,1.0000,1.0000
0.7507,0.1393,1.0000,1.0000
0.8007,0.1393,1.0012,1.0012
0.8507,0.1393,1.0050,1.0050
0.9007,0.1393,1.0112,1.0112
0.9507,0.1393,1.0198,1.0198
1.0007,0.1393,1.0308,1.0308
1.0507,0.1393,1.0440,1.0440
1.1007,0.0893,1.0000,1.0000
1.1507,0.0893,1.0000,1.0000
1.2007,0.0893,1.0000,1.0000
1.2507,0.0893,1.0000,1.0000
1.3007,0.0893,1.0000,1.0000
1.3507,0.0893,1.0000,1.0000
1.4007,0.0893,1.0000,1.0000
1.4507,0.0893,1.0000,1.0000
1.5007,0.0393,0.9500,0.9500
1.5507,0.0393,0.9500,0.9500
1.6007,0.0393,0.9500,0.9500
1.6507,0.0393,0.9500,0.9500
1.7007,0.0393,0.9500,0.9500
1.7507,0.0393,0.9500,0.9500
1.8007,0.0393,0.9500,0.9500
1.8507,0.0393,0.9513,0.9513
1.9007,0.0393,0.9552,0.9552
1.9507,0.0393,0.9618,0.9618
